#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
7.000000,  0.00,    13750.0,   0.4744E+29
7.000000,  0.00,    13755.0,   0.4731E+29
7.000000,  0.00,    13760.0,   0.4720E+29
7.000000,  0.00,    13765.0,   0.4714E+29
7.000000,  0.00,    13770.0,   0.4713E+29
7.000000,  0.00,    13775.0,   0.4717E+29
7.000000,  0.00,    13780.0,   0.4724E+29
7.000000,  0.00,    13785.0,   0.4734E+29
7.000000,  0.00,    13790.0,   0.4743E+29
7.000000,  0.00,    13795.0,   0.4752E+29
7.000000,  0.00,    13800.0,   0.4758E+29
7.000000,  0.00,    13805.0,   0.4760E+29
7.000000,  0.00,    13810.0,   0.4757E+29
7.000000,  0.00,    13815.0,   0.4753E+29
7.000000,  0.00,    13820.0,   0.4746E+29
7.000000,  0.00,    13825.0,   0.4740E+29
7.000000,  0.00,    13830.0,   0.4734E+29
7.000000,  0.00,    13835.0,   0.4730E+29
7.000000,  0.00,    13840.0,   0.4730E+29
7.000000,  0.00,    13845.0,   0.4733E+29
7.000000,  0.00,    13850.0,   0.4736E+29
7.000000,  0.00,    13855.0,   0.4740E+29
7.000000,  0.00,    13860.0,   0.4742E+29
7.000000,  0.00,    13865.0,   0.4740E+29
7.000000,  0.00,    13870.0,   0.4734E+29
7.000000,  0.00,    13875.0,   0.4722E+29
7.000000,  0.00,    13880.0,   0.4705E+29
7.000000,  0.00,    13885.0,   0.4685E+29
7.000000,  0.00,    13890.0,   0.4663E+29
7.000000,  0.00,    13895.0,   0.4643E+29
7.000000,  0.00,    13900.0,   0.4627E+29
7.000000,  0.00,    13905.0,   0.4617E+29
7.000000,  0.00,    13910.0,   0.4616E+29
7.000000,  0.00,    13915.0,   0.4622E+29
7.000000,  0.00,    13920.0,   0.4635E+29
7.000000,  0.00,    13925.0,   0.4651E+29
7.000000,  0.00,    13930.0,   0.4668E+29
7.000000,  0.00,    13935.0,   0.4683E+29
7.000000,  0.00,    13940.0,   0.4695E+29
7.000000,  0.00,    13945.0,   0.4700E+29
7.000000,  0.00,    13950.0,   0.4698E+29
7.000000,  0.00,    13955.0,   0.4690E+29
7.000000,  0.00,    13960.0,   0.4678E+29
7.000000,  0.00,    13965.0,   0.4663E+29
7.000000,  0.00,    13970.0,   0.4647E+29
7.000000,  0.00,    13975.0,   0.4633E+29
7.000000,  0.00,    13980.0,   0.4620E+29
7.000000,  0.00,    13985.0,   0.4610E+29
7.000000,  0.00,    13990.0,   0.4604E+29
7.000000,  0.00,    13995.0,   0.4601E+29
7.000000,  0.00,    14000.0,   0.4600E+29
7.000000,  0.00,    14005.0,   0.4602E+29
7.000000,  0.00,    14010.0,   0.4606E+29
7.000000,  0.00,    14015.0,   0.4612E+29
7.000000,  0.00,    14020.0,   0.4619E+29
7.000000,  0.00,    14025.0,   0.4626E+29
7.000000,  0.00,    14030.0,   0.4632E+29
7.000000,  0.00,    14035.0,   0.4635E+29
7.000000,  0.00,    14040.0,   0.4635E+29
7.000000,  0.00,    14045.0,   0.4629E+29
7.000000,  0.00,    14050.0,   0.4616E+29
7.000000,  0.00,    14055.0,   0.4596E+29
7.000000,  0.00,    14060.0,   0.4570E+29
7.000000,  0.00,    14065.0,   0.4540E+29
7.000000,  0.00,    14070.0,   0.4509E+29
7.000000,  0.00,    14075.0,   0.4481E+29
7.000000,  0.00,    14080.0,   0.4456E+29
7.000000,  0.00,    14085.0,   0.4440E+29
7.000000,  0.00,    14090.0,   0.4433E+29
7.000000,  0.00,    14095.0,   0.4436E+29
7.000000,  0.00,    14100.0,   0.4447E+29
7.000000,  0.00,    14105.0,   0.4465E+29
7.000000,  0.00,    14110.0,   0.4486E+29
7.000000,  0.00,    14115.0,   0.4510E+29
7.000000,  0.00,    14120.0,   0.4533E+29
7.000000,  0.00,    14125.0,   0.4553E+29
7.000000,  0.00,    14130.0,   0.4570E+29
7.000000,  0.00,    14135.0,   0.4582E+29
7.000000,  0.00,    14140.0,   0.4590E+29
7.000000,  0.00,    14145.0,   0.4593E+29
7.000000,  0.00,    14150.0,   0.4591E+29
7.000000,  0.00,    14155.0,   0.4584E+29
7.000000,  0.00,    14160.0,   0.4573E+29
7.000000,  0.00,    14165.0,   0.4555E+29
7.000000,  0.00,    14170.0,   0.4534E+29
7.000000,  0.00,    14175.0,   0.4511E+29
7.000000,  0.00,    14180.0,   0.4487E+29
7.000000,  0.00,    14185.0,   0.4464E+29
7.000000,  0.00,    14190.0,   0.4443E+29
7.000000,  0.00,    14195.0,   0.4428E+29
7.000000,  0.00,    14200.0,   0.4418E+29
7.000000,  0.00,    14205.0,   0.4414E+29
7.000000,  0.00,    14210.0,   0.4415E+29
7.000000,  0.00,    14215.0,   0.4418E+29
7.000000,  0.00,    14220.0,   0.4422E+29
7.000000,  0.00,    14225.0,   0.4425E+29
7.000000,  0.00,    14230.0,   0.4425E+29
7.000000,  0.00,    14235.0,   0.4421E+29
7.000000,  0.00,    14240.0,   0.4410E+29
7.000000,  0.00,    14245.0,   0.4395E+29
7.000000,  0.00,    14250.0,   0.4377E+29
7.000000,  0.00,    14255.0,   0.4359E+29
7.000000,  0.00,    14260.0,   0.4343E+29
7.000000,  0.00,    14265.0,   0.4330E+29
7.000000,  0.00,    14270.0,   0.4324E+29
7.000000,  0.00,    14275.0,   0.4326E+29
7.000000,  0.00,    14280.0,   0.4338E+29
7.000000,  0.00,    14285.0,   0.4358E+29
7.000000,  0.00,    14290.0,   0.4383E+29
7.000000,  0.00,    14295.0,   0.4411E+29
7.000000,  0.00,    14300.0,   0.4440E+29
7.000000,  0.00,    14305.0,   0.4450E+29
7.000000,  0.00,    14310.0,   0.4463E+29
7.000000,  0.00,    14315.0,   0.4481E+29
7.000000,  0.00,    14320.0,   0.4499E+29
7.000000,  0.00,    14325.0,   0.4508E+29
7.000000,  0.00,    14330.0,   0.4502E+29
7.000000,  0.00,    14335.0,   0.4485E+29
7.000000,  0.00,    14340.0,   0.4463E+29
7.000000,  0.00,    14345.0,   0.4441E+29
7.000000,  0.00,    14350.0,   0.4422E+29
7.000000,  0.00,    14355.0,   0.4412E+29
7.000000,  0.00,    14360.0,   0.4414E+29
7.000000,  0.00,    14365.0,   0.4427E+29
7.000000,  0.00,    14370.0,   0.4442E+29
7.000000,  0.00,    14375.0,   0.4453E+29
7.000000,  0.00,    14380.0,   0.4458E+29
7.000000,  0.00,    14385.0,   0.4459E+29
7.000000,  0.00,    14390.0,   0.4456E+29
7.000000,  0.00,    14395.0,   0.4451E+29
7.000000,  0.00,    14400.0,   0.4445E+29
7.000000,  0.00,    14405.0,   0.4438E+29
7.000000,  0.00,    14410.0,   0.4430E+29
7.000000,  0.00,    14415.0,   0.4421E+29
7.000000,  0.00,    14420.0,   0.4411E+29
7.000000,  0.00,    14425.0,   0.4403E+29
7.000000,  0.00,    14430.0,   0.4396E+29
7.000000,  0.00,    14435.0,   0.4392E+29
7.000000,  0.00,    14440.0,   0.4391E+29
7.000000,  0.00,    14445.0,   0.4393E+29
7.000000,  0.00,    14450.0,   0.4399E+29
7.000000,  0.00,    14455.0,   0.4406E+29
7.000000,  0.00,    14460.0,   0.4411E+29
7.000000,  0.00,    14465.0,   0.4414E+29
7.000000,  0.00,    14470.0,   0.4417E+29
7.000000,  0.00,    14475.0,   0.4420E+29
7.000000,  0.00,    14480.0,   0.4422E+29
7.000000,  0.00,    14485.0,   0.4422E+29
7.000000,  0.00,    14490.0,   0.4418E+29
7.000000,  0.00,    14495.0,   0.4412E+29
7.000000,  0.00,    14500.0,   0.4414E+29
7.000000,  0.00,    14505.0,   0.4398E+29
7.000000,  0.00,    14510.0,   0.4378E+29
7.000000,  0.00,    14515.0,   0.4365E+29
7.000000,  0.00,    14520.0,   0.4365E+29
7.000000,  0.00,    14525.0,   0.4376E+29
7.000000,  0.00,    14530.0,   0.4393E+29
7.000000,  0.00,    14535.0,   0.4408E+29
7.000000,  0.00,    14540.0,   0.4419E+29
7.000000,  0.00,    14545.0,   0.4422E+29
7.000000,  0.00,    14550.0,   0.4416E+29
7.000000,  0.00,    14555.0,   0.4406E+29
7.000000,  0.00,    14560.0,   0.4398E+29
7.000000,  0.00,    14565.0,   0.4394E+29
7.000000,  0.00,    14570.0,   0.4395E+29
7.000000,  0.00,    14575.0,   0.4394E+29
7.000000,  0.00,    14580.0,   0.4387E+29
7.000000,  0.00,    14585.0,   0.4367E+29
7.000000,  0.00,    14590.0,   0.4331E+29
7.000000,  0.00,    14595.0,   0.4282E+29
7.000000,  0.00,    14600.0,   0.4229E+29
7.000000,  0.00,    14605.0,   0.4188E+29
7.000000,  0.00,    14610.0,   0.4172E+29
7.000000,  0.00,    14615.0,   0.4185E+29
7.000000,  0.00,    14620.0,   0.4221E+29
7.000000,  0.00,    14625.0,   0.4266E+29
7.000000,  0.00,    14630.0,   0.4307E+29
7.000000,  0.00,    14635.0,   0.4333E+29
7.000000,  0.00,    14640.0,   0.4336E+29
7.000000,  0.00,    14645.0,   0.4318E+29
7.000000,  0.00,    14650.0,   0.4286E+29
7.000000,  0.00,    14655.0,   0.4252E+29
7.000000,  0.00,    14660.0,   0.4228E+29
7.000000,  0.00,    14665.0,   0.4224E+29
7.000000,  0.00,    14670.0,   0.4232E+29
7.000000,  0.00,    14675.0,   0.4247E+29
7.000000,  0.00,    14680.0,   0.4260E+29
7.000000,  0.00,    14685.0,   0.4268E+29
7.000000,  0.00,    14690.0,   0.4271E+29
7.000000,  0.00,    14695.0,   0.4273E+29
7.000000,  0.00,    14700.0,   0.4278E+29
7.000000,  0.00,    14705.0,   0.4290E+29
7.000000,  0.00,    14710.0,   0.4308E+29
7.000000,  0.00,    14715.0,   0.4326E+29
7.000000,  0.00,    14720.0,   0.4337E+29
7.000000,  0.00,    14725.0,   0.4337E+29
7.000000,  0.00,    14730.0,   0.4327E+29
7.000000,  0.00,    14735.0,   0.4311E+29
7.000000,  0.00,    14740.0,   0.4295E+29
7.000000,  0.00,    14745.0,   0.4283E+29
7.000000,  0.00,    14750.0,   0.4276E+29
7.000000,  0.00,    14755.0,   0.4276E+29
7.000000,  0.00,    14760.0,   0.4278E+29
7.000000,  0.00,    14765.0,   0.4280E+29
7.000000,  0.00,    14770.0,   0.4279E+29
7.000000,  0.00,    14775.0,   0.4276E+29
7.000000,  0.00,    14780.0,   0.4270E+29
7.000000,  0.00,    14785.0,   0.4267E+29
7.000000,  0.00,    14790.0,   0.4267E+29
7.000000,  0.00,    14795.0,   0.4272E+29
7.000000,  0.00,    14800.0,   0.4280E+29
7.000000,  0.00,    14805.0,   0.4290E+29
7.000000,  0.00,    14810.0,   0.4300E+29
7.000000,  0.00,    14815.0,   0.4309E+29
7.000000,  0.00,    14820.0,   0.4317E+29
7.000000,  0.00,    14825.0,   0.4324E+29
7.000000,  0.00,    14830.0,   0.4329E+29
7.000000,  0.00,    14835.0,   0.4334E+29
7.000000,  0.00,    14840.0,   0.4334E+29
7.000000,  0.00,    14845.0,   0.4318E+29
7.000000,  0.00,    14850.0,   0.4283E+29
7.000000,  0.00,    14855.0,   0.4236E+29
7.000000,  0.00,    14860.0,   0.4182E+29
7.000000,  0.00,    14865.0,   0.4138E+29
7.000000,  0.00,    14870.0,   0.4109E+29
7.000000,  0.00,    14875.0,   0.4095E+29
7.000000,  0.00,    14880.0,   0.4099E+29
7.000000,  0.00,    14885.0,   0.4118E+29
7.000000,  0.00,    14890.0,   0.4144E+29
7.000000,  0.00,    14895.0,   0.4172E+29
7.000000,  0.00,    14900.0,   0.4202E+29
7.000000,  0.00,    14905.0,   0.4215E+29
7.000000,  0.00,    14910.0,   0.4235E+29
7.000000,  0.00,    14915.0,   0.4256E+29
7.000000,  0.00,    14920.0,   0.4278E+29
7.000000,  0.00,    14925.0,   0.4295E+29
7.000000,  0.00,    14930.0,   0.4307E+29
7.000000,  0.00,    14935.0,   0.4315E+29
7.000000,  0.00,    14940.0,   0.4319E+29
7.000000,  0.00,    14945.0,   0.4321E+29
7.000000,  0.00,    14950.0,   0.4321E+29
7.000000,  0.00,    14955.0,   0.4321E+29
7.000000,  0.00,    14960.0,   0.4322E+29
7.000000,  0.00,    14965.0,   0.4325E+29
7.000000,  0.00,    14970.0,   0.4327E+29
7.000000,  0.00,    14975.0,   0.4326E+29
7.000000,  0.00,    14980.0,   0.4320E+29
7.000000,  0.00,    14985.0,   0.4312E+29
7.000000,  0.00,    14990.0,   0.4301E+29
7.000000,  0.00,    14995.0,   0.4286E+29
7.000000,  0.00,    15000.0,   0.4267E+29
7.000000,  0.00,    15005.0,   0.4248E+29
7.000000,  0.00,    15010.0,   0.4206E+29
7.000000,  0.00,    15015.0,   0.4132E+29
7.000000,  0.00,    15020.0,   0.4026E+29
7.000000,  0.00,    15025.0,   0.3924E+29
7.000000,  0.00,    15030.0,   0.3848E+29
7.000000,  0.00,    15035.0,   0.3816E+29
7.000000,  0.00,    15040.0,   0.3835E+29
7.000000,  0.00,    15045.0,   0.3900E+29
7.000000,  0.00,    15050.0,   0.3994E+29
7.000000,  0.00,    15055.0,   0.4103E+29
7.000000,  0.00,    15060.0,   0.4198E+29
7.000000,  0.00,    15065.0,   0.4241E+29
7.000000,  0.00,    15070.0,   0.4270E+29
7.000000,  0.00,    15075.0,   0.4286E+29
7.000000,  0.00,    15080.0,   0.4290E+29
7.000000,  0.00,    15085.0,   0.4282E+29
7.000000,  0.00,    15090.0,   0.4269E+29
7.000000,  0.00,    15095.0,   0.4257E+29
7.000000,  0.00,    15100.0,   0.4246E+29
7.000000,  0.00,    15105.0,   0.4239E+29
7.000000,  0.00,    15110.0,   0.4234E+29
7.000000,  0.00,    15115.0,   0.4232E+29
7.000000,  0.00,    15120.0,   0.4230E+29
7.000000,  0.00,    15125.0,   0.4228E+29
7.000000,  0.00,    15130.0,   0.4227E+29
7.000000,  0.00,    15135.0,   0.4227E+29
7.000000,  0.00,    15140.0,   0.4228E+29
7.000000,  0.00,    15145.0,   0.4230E+29
7.000000,  0.00,    15150.0,   0.4232E+29
7.000000,  0.00,    15155.0,   0.4234E+29
7.000000,  0.00,    15160.0,   0.4235E+29
7.000000,  0.00,    15165.0,   0.4234E+29
7.000000,  0.00,    15170.0,   0.4234E+29
7.000000,  0.00,    15175.0,   0.4235E+29
7.000000,  0.00,    15180.0,   0.4239E+29
7.000000,  0.00,    15185.0,   0.4246E+29
7.000000,  0.00,    15190.0,   0.4254E+29
7.000000,  0.00,    15195.0,   0.4260E+29
7.000000,  0.00,    15200.0,   0.4262E+29
7.000000,  0.00,    15205.0,   0.4258E+29
7.000000,  0.00,    15210.0,   0.4248E+29
7.000000,  0.00,    15215.0,   0.4235E+29
7.000000,  0.00,    15220.0,   0.4222E+29
7.000000,  0.00,    15225.0,   0.4213E+29
7.000000,  0.00,    15230.0,   0.4212E+29
7.000000,  0.00,    15235.0,   0.4217E+29
7.000000,  0.00,    15240.0,   0.4227E+29
7.000000,  0.00,    15245.0,   0.4237E+29
7.000000,  0.00,    15250.0,   0.4241E+29
7.000000,  0.00,    15255.0,   0.4237E+29
7.000000,  0.00,    15260.0,   0.4224E+29
7.000000,  0.00,    15265.0,   0.4207E+29
7.000000,  0.00,    15270.0,   0.4189E+29
7.000000,  0.00,    15275.0,   0.4176E+29
7.000000,  0.00,    15280.0,   0.4172E+29
7.000000,  0.00,    15285.0,   0.4178E+29
7.000000,  0.00,    15290.0,   0.4192E+29
7.000000,  0.00,    15295.0,   0.4209E+29
7.000000,  0.00,    15300.0,   0.4223E+29
7.000000,  0.00,    15305.0,   0.4231E+29
7.000000,  0.00,    15310.0,   0.4228E+29
7.000000,  0.00,    15315.0,   0.4218E+29
7.000000,  0.00,    15320.0,   0.4202E+29
7.000000,  0.00,    15325.0,   0.4185E+29
7.000000,  0.00,    15330.0,   0.4170E+29
7.000000,  0.00,    15335.0,   0.4159E+29
7.000000,  0.00,    15340.0,   0.4152E+29
7.000000,  0.00,    15345.0,   0.4149E+29
7.000000,  0.00,    15350.0,   0.4147E+29
7.000000,  0.00,    15355.0,   0.4146E+29
7.000000,  0.00,    15360.0,   0.4146E+29
7.000000,  0.00,    15365.0,   0.4148E+29
7.000000,  0.00,    15370.0,   0.4151E+29
7.000000,  0.00,    15375.0,   0.4158E+29
7.000000,  0.00,    15380.0,   0.4169E+29
7.000000,  0.00,    15385.0,   0.4181E+29
7.000000,  0.00,    15390.0,   0.4193E+29
7.000000,  0.00,    15395.0,   0.4202E+29
7.000000,  0.00,    15400.0,   0.4203E+29
7.000000,  0.00,    15405.0,   0.4195E+29
7.000000,  0.00,    15410.0,   0.4179E+29
7.000000,  0.00,    15415.0,   0.4156E+29
7.000000,  0.00,    15420.0,   0.4134E+29
7.000000,  0.00,    15425.0,   0.4116E+29
7.000000,  0.00,    15430.0,   0.4105E+29
7.000000,  0.00,    15435.0,   0.4104E+29
7.000000,  0.00,    15440.0,   0.4112E+29
7.000000,  0.00,    15445.0,   0.4128E+29
7.000000,  0.00,    15450.0,   0.4148E+29
7.000000,  0.00,    15455.0,   0.4168E+29
7.000000,  0.00,    15460.0,   0.4182E+29
7.000000,  0.00,    15465.0,   0.4192E+29
7.000000,  0.00,    15470.0,   0.4199E+29
7.000000,  0.00,    15475.0,   0.4202E+29
7.000000,  0.00,    15480.0,   0.4203E+29
7.000000,  0.00,    15485.0,   0.4201E+29
7.000000,  0.00,    15490.0,   0.4195E+29
7.000000,  0.00,    15495.0,   0.4185E+29
7.000000,  0.00,    15500.0,   0.4171E+29
7.000000,  0.00,    15505.0,   0.4152E+29
7.000000,  0.00,    15510.0,   0.4130E+29
7.000000,  0.00,    15515.0,   0.4106E+29
7.000000,  0.00,    15520.0,   0.4083E+29
7.000000,  0.00,    15525.0,   0.4060E+29
7.000000,  0.00,    15530.0,   0.4040E+29
7.000000,  0.00,    15535.0,   0.4026E+29
7.000000,  0.00,    15540.0,   0.4020E+29
7.000000,  0.00,    15545.0,   0.4019E+29
7.000000,  0.00,    15550.0,   0.4023E+29
7.000000,  0.00,    15555.0,   0.4027E+29
7.000000,  0.00,    15560.0,   0.4029E+29
7.000000,  0.00,    15565.0,   0.4029E+29
7.000000,  0.00,    15570.0,   0.4033E+29
7.000000,  0.00,    15575.0,   0.4043E+29
7.000000,  0.00,    15580.0,   0.4058E+29
7.000000,  0.00,    15585.0,   0.4077E+29
7.000000,  0.00,    15590.0,   0.4102E+29
7.000000,  0.00,    15595.0,   0.4126E+29
7.000000,  0.00,    15600.0,   0.4145E+29
7.000000,  0.00,    15605.0,   0.4158E+29
7.000000,  0.00,    15610.0,   0.4162E+29
7.000000,  0.00,    15615.0,   0.4158E+29
7.000000,  0.00,    15620.0,   0.4145E+29
7.000000,  0.00,    15625.0,   0.4127E+29
7.000000,  0.00,    15630.0,   0.4107E+29
7.000000,  0.00,    15635.0,   0.4087E+29
7.000000,  0.00,    15640.0,   0.4070E+29
7.000000,  0.00,    15645.0,   0.4057E+29
7.000000,  0.00,    15650.0,   0.4046E+29
7.000000,  0.00,    15655.0,   0.4040E+29
7.000000,  0.00,    15660.0,   0.4034E+29
7.000000,  0.00,    15665.0,   0.4029E+29
7.000000,  0.00,    15670.0,   0.4024E+29
7.000000,  0.00,    15675.0,   0.4021E+29
7.000000,  0.00,    15680.0,   0.4017E+29
7.000000,  0.00,    15685.0,   0.4017E+29
7.000000,  0.00,    15690.0,   0.4022E+29
7.000000,  0.00,    15695.0,   0.4031E+29
7.000000,  0.00,    15700.0,   0.4042E+29
7.000000,  0.00,    15705.0,   0.4054E+29
7.000000,  0.00,    15710.0,   0.4071E+29
7.000000,  0.00,    15715.0,   0.4091E+29
7.000000,  0.00,    15720.0,   0.4109E+29
7.000000,  0.00,    15725.0,   0.4123E+29
7.000000,  0.00,    15730.0,   0.4134E+29
7.000000,  0.00,    15735.0,   0.4139E+29
7.000000,  0.00,    15740.0,   0.4131E+29
7.000000,  0.00,    15745.0,   0.4091E+29
7.000000,  0.00,    15750.0,   0.4062E+29
7.000000,  0.00,    15755.0,   0.4017E+29
7.000000,  0.00,    15760.0,   0.3969E+29
7.000000,  0.00,    15765.0,   0.3854E+29
7.000000,  0.00,    15770.0,   0.3744E+29
7.000000,  0.00,    15775.0,   0.3697E+29
7.000000,  0.00,    15780.0,   0.3707E+29
7.000000,  0.00,    15785.0,   0.3747E+29
7.000000,  0.00,    15790.0,   0.3802E+29
7.000000,  0.00,    15795.0,   0.3868E+29
7.000000,  0.00,    15800.0,   0.3937E+29
7.000000,  0.00,    15805.0,   0.4007E+29
7.000000,  0.00,    15810.0,   0.4033E+29
7.000000,  0.00,    15815.0,   0.4028E+29
7.000000,  0.00,    15820.0,   0.4002E+29
7.000000,  0.00,    15825.0,   0.3987E+29
7.000000,  0.00,    15830.0,   0.3985E+29
7.000000,  0.00,    15835.0,   0.3968E+29
7.000000,  0.00,    15840.0,   0.3989E+29
7.000000,  0.00,    15845.0,   0.4053E+29
7.000000,  0.00,    15850.0,   0.4092E+29
7.000000,  0.00,    15855.0,   0.4123E+29
7.000000,  0.00,    15860.0,   0.4116E+29
7.000000,  0.00,    15865.0,   0.4068E+29
7.000000,  0.00,    15870.0,   0.4021E+29
7.000000,  0.00,    15875.0,   0.3975E+29
7.000000,  0.00,    15880.0,   0.3879E+29
7.000000,  0.00,    15885.0,   0.3756E+29
7.000000,  0.00,    15890.0,   0.3672E+29
7.000000,  0.00,    15895.0,   0.3675E+29
7.000000,  0.00,    15900.0,   0.3754E+29
7.000000,  0.00,    15905.0,   0.3835E+29
7.000000,  0.00,    15910.0,   0.3893E+29
7.000000,  0.00,    15915.0,   0.3974E+29
7.000000,  0.00,    15920.0,   0.4050E+29
7.000000,  0.00,    15925.0,   0.4105E+29
7.000000,  0.00,    15930.0,   0.4153E+29
7.000000,  0.00,    15935.0,   0.4177E+29
7.000000,  0.00,    15940.0,   0.4162E+29
7.000000,  0.00,    15945.0,   0.4135E+29
7.000000,  0.00,    15950.0,   0.4140E+29
7.000000,  0.00,    15955.0,   0.4074E+29
7.000000,  0.00,    15960.0,   0.3966E+29
7.000000,  0.00,    15965.0,   0.3914E+29
7.000000,  0.00,    15970.0,   0.3907E+29
7.000000,  0.00,    15975.0,   0.3880E+29
7.000000,  0.00,    15980.0,   0.3817E+29
7.000000,  0.00,    15985.0,   0.3817E+29
7.000000,  0.00,    15990.0,   0.3903E+29
7.000000,  0.00,    15995.0,   0.3948E+29
7.000000,  0.00,    16000.0,   0.3961E+29
7.000000,  0.00,    16005.0,   0.3956E+29
7.000000,  0.00,    16010.0,   0.3948E+29
7.000000,  0.00,    16015.0,   0.3964E+29
7.000000,  0.00,    16020.0,   0.3979E+29
7.000000,  0.00,    16025.0,   0.3975E+29
7.000000,  0.00,    16030.0,   0.3972E+29
7.000000,  0.00,    16035.0,   0.3960E+29
7.000000,  0.00,    16040.0,   0.3911E+29
7.000000,  0.00,    16045.0,   0.3915E+29
7.000000,  0.00,    16050.0,   0.3958E+29
7.000000,  0.00,    16055.0,   0.3969E+29
7.000000,  0.00,    16060.0,   0.3937E+29
7.000000,  0.00,    16065.0,   0.3911E+29
7.000000,  0.00,    16070.0,   0.3901E+29
7.000000,  0.00,    16075.0,   0.3884E+29
7.000000,  0.00,    16080.0,   0.3908E+29
7.000000,  0.00,    16085.0,   0.3951E+29
7.000000,  0.00,    16090.0,   0.3960E+29
7.000000,  0.00,    16095.0,   0.3960E+29
7.000000,  0.00,    16100.0,   0.3967E+29
7.000000,  0.00,    16105.0,   0.3989E+29
7.000000,  0.00,    16110.0,   0.4021E+29
7.000000,  0.00,    16115.0,   0.4019E+29
7.000000,  0.00,    16120.0,   0.3993E+29
7.000000,  0.00,    16125.0,   0.3977E+29
7.000000,  0.00,    16130.0,   0.3961E+29
7.000000,  0.00,    16135.0,   0.3961E+29
7.000000,  0.00,    16140.0,   0.3963E+29
7.000000,  0.00,    16145.0,   0.3983E+29
7.000000,  0.00,    16150.0,   0.3973E+29
7.000000,  0.00,    16155.0,   0.3952E+29
7.000000,  0.00,    16160.0,   0.3963E+29
7.000000,  0.00,    16165.0,   0.3963E+29
7.000000,  0.00,    16170.0,   0.3946E+29
7.000000,  0.00,    16175.0,   0.3908E+29
7.000000,  0.00,    16180.0,   0.3811E+29
7.000000,  0.00,    16185.0,   0.3703E+29
7.000000,  0.00,    16190.0,   0.3613E+29
7.000000,  0.00,    16195.0,   0.3579E+29
7.000000,  0.00,    16200.0,   0.3583E+29
7.000000,  0.00,    16205.0,   0.3601E+29
7.000000,  0.00,    16210.0,   0.3650E+29
7.000000,  0.00,    16215.0,   0.3722E+29
7.000000,  0.00,    16220.0,   0.3785E+29
7.000000,  0.00,    16225.0,   0.3841E+29
7.000000,  0.00,    16230.0,   0.3868E+29
7.000000,  0.00,    16235.0,   0.3885E+29
7.000000,  0.00,    16240.0,   0.3892E+29
7.000000,  0.00,    16245.0,   0.3876E+29
7.000000,  0.00,    16250.0,   0.3874E+29
7.000000,  0.00,    16255.0,   0.3889E+29
7.000000,  0.00,    16260.0,   0.3910E+29
7.000000,  0.00,    16265.0,   0.3938E+29
7.000000,  0.00,    16270.0,   0.3957E+29
7.000000,  0.00,    16275.0,   0.3968E+29
7.000000,  0.00,    16280.0,   0.3978E+29
7.000000,  0.00,    16285.0,   0.3972E+29
7.000000,  0.00,    16290.0,   0.3975E+29
7.000000,  0.00,    16295.0,   0.3978E+29
7.000000,  0.00,    16300.0,   0.3969E+29
7.000000,  0.00,    16305.0,   0.3961E+29
7.000000,  0.00,    16310.0,   0.3951E+29
7.000000,  0.00,    16315.0,   0.3935E+29
7.000000,  0.00,    16320.0,   0.3927E+29
7.000000,  0.00,    16325.0,   0.3932E+29
7.000000,  0.00,    16330.0,   0.3942E+29
7.000000,  0.00,    16335.0,   0.3941E+29
7.000000,  0.00,    16340.0,   0.3935E+29
7.000000,  0.00,    16345.0,   0.3927E+29
7.000000,  0.00,    16350.0,   0.3901E+29
7.000000,  0.00,    16355.0,   0.3873E+29
7.000000,  0.00,    16360.0,   0.3861E+29
7.000000,  0.00,    16365.0,   0.3837E+29
7.000000,  0.00,    16370.0,   0.3829E+29
7.000000,  0.00,    16375.0,   0.3830E+29
7.000000,  0.00,    16380.0,   0.3790E+29
7.000000,  0.00,    16385.0,   0.3784E+29
7.000000,  0.00,    16390.0,   0.3809E+29
7.000000,  0.00,    16395.0,   0.3740E+29
7.000000,  0.00,    16400.0,   0.3714E+29
7.000000,  0.00,    16405.0,   0.3699E+29
7.000000,  0.00,    16410.0,   0.3692E+29
7.000000,  0.00,    16415.0,   0.3674E+29
7.000000,  0.00,    16420.0,   0.3662E+29
7.000000,  0.00,    16425.0,   0.3653E+29
7.000000,  0.00,    16430.0,   0.3646E+29
7.000000,  0.00,    16435.0,   0.3639E+29
7.000000,  0.00,    16440.0,   0.3632E+29
7.000000,  0.00,    16445.0,   0.3626E+29
7.000000,  0.00,    16450.0,   0.3624E+29
7.000000,  0.00,    16455.0,   0.3633E+29
7.000000,  0.00,    16460.0,   0.3659E+29
7.000000,  0.00,    16465.0,   0.3697E+29
7.000000,  0.00,    16470.0,   0.3743E+29
7.000000,  0.00,    16475.0,   0.3797E+29
7.000000,  0.00,    16480.0,   0.3850E+29
7.000000,  0.00,    16485.0,   0.3891E+29
7.000000,  0.00,    16490.0,   0.3915E+29
7.000000,  0.00,    16495.0,   0.3922E+29
7.000000,  0.00,    16500.0,   0.3914E+29
7.000000,  0.00,    16505.0,   0.3893E+29
7.000000,  0.00,    16510.0,   0.3865E+29
7.000000,  0.00,    16515.0,   0.3835E+29
