#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
5.000000,  0.00,    13230.0,   0.2767E+29
5.000000,  0.00,    13235.0,   0.2766E+29
5.000000,  0.00,    13240.0,   0.2766E+29
5.000000,  0.00,    13245.0,   0.2766E+29
5.000000,  0.00,    13250.0,   0.2766E+29
5.000000,  0.00,    13255.0,   0.2766E+29
5.000000,  0.00,    13260.0,   0.2766E+29
5.000000,  0.00,    13265.0,   0.2765E+29
5.000000,  0.00,    13270.0,   0.2764E+29
5.000000,  0.00,    13275.0,   0.2762E+29
5.000000,  0.00,    13280.0,   0.2760E+29
5.000000,  0.00,    13285.0,   0.2758E+29
5.000000,  0.00,    13290.0,   0.2755E+29
5.000000,  0.00,    13295.0,   0.2753E+29
5.000000,  0.00,    13300.0,   0.2750E+29
5.000000,  0.00,    13305.0,   0.2748E+29
5.000000,  0.00,    13310.0,   0.2746E+29
5.000000,  0.00,    13315.0,   0.2745E+29
5.000000,  0.00,    13320.0,   0.2744E+29
5.000000,  0.00,    13325.0,   0.2743E+29
5.000000,  0.00,    13330.0,   0.2743E+29
5.000000,  0.00,    13335.0,   0.2743E+29
5.000000,  0.00,    13340.0,   0.2744E+29
5.000000,  0.00,    13345.0,   0.2744E+29
5.000000,  0.00,    13350.0,   0.2744E+29
5.000000,  0.00,    13355.0,   0.2743E+29
5.000000,  0.00,    13360.0,   0.2740E+29
5.000000,  0.00,    13365.0,   0.2735E+29
5.000000,  0.00,    13370.0,   0.2729E+29
5.000000,  0.00,    13375.0,   0.2722E+29
5.000000,  0.00,    13380.0,   0.2716E+29
5.000000,  0.00,    13385.0,   0.2710E+29
5.000000,  0.00,    13390.0,   0.2705E+29
5.000000,  0.00,    13395.0,   0.2703E+29
5.000000,  0.00,    13400.0,   0.2703E+29
5.000000,  0.00,    13405.0,   0.2706E+29
5.000000,  0.00,    13410.0,   0.2710E+29
5.000000,  0.00,    13415.0,   0.2715E+29
5.000000,  0.00,    13420.0,   0.2719E+29
5.000000,  0.00,    13425.0,   0.2723E+29
5.000000,  0.00,    13430.0,   0.2725E+29
5.000000,  0.00,    13435.0,   0.2725E+29
5.000000,  0.00,    13440.0,   0.2723E+29
5.000000,  0.00,    13445.0,   0.2721E+29
5.000000,  0.00,    13450.0,   0.2718E+29
5.000000,  0.00,    13455.0,   0.2715E+29
5.000000,  0.00,    13460.0,   0.2711E+29
5.000000,  0.00,    13465.0,   0.2708E+29
5.000000,  0.00,    13470.0,   0.2706E+29
5.000000,  0.00,    13475.0,   0.2703E+29
5.000000,  0.00,    13480.0,   0.2701E+29
5.000000,  0.00,    13485.0,   0.2699E+29
5.000000,  0.00,    13490.0,   0.2698E+29
5.000000,  0.00,    13495.0,   0.2697E+29
5.000000,  0.00,    13500.0,   0.2694E+29
5.000000,  0.00,    13505.0,   0.2692E+29
5.000000,  0.00,    13510.0,   0.2691E+29
5.000000,  0.00,    13515.0,   0.2690E+29
5.000000,  0.00,    13520.0,   0.2690E+29
5.000000,  0.00,    13525.0,   0.2689E+29
5.000000,  0.00,    13530.0,   0.2688E+29
5.000000,  0.00,    13535.0,   0.2687E+29
5.000000,  0.00,    13540.0,   0.2687E+29
5.000000,  0.00,    13545.0,   0.2686E+29
5.000000,  0.00,    13550.0,   0.2686E+29
5.000000,  0.00,    13555.0,   0.2686E+29
5.000000,  0.00,    13560.0,   0.2687E+29
5.000000,  0.00,    13565.0,   0.2688E+29
5.000000,  0.00,    13570.0,   0.2689E+29
5.000000,  0.00,    13575.0,   0.2690E+29
5.000000,  0.00,    13580.0,   0.2689E+29
5.000000,  0.00,    13585.0,   0.2687E+29
5.000000,  0.00,    13590.0,   0.2682E+29
5.000000,  0.00,    13595.0,   0.2675E+29
5.000000,  0.00,    13600.0,   0.2664E+29
5.000000,  0.00,    13605.0,   0.2651E+29
5.000000,  0.00,    13610.0,   0.2638E+29
5.000000,  0.00,    13615.0,   0.2625E+29
5.000000,  0.00,    13620.0,   0.2615E+29
5.000000,  0.00,    13625.0,   0.2607E+29
5.000000,  0.00,    13630.0,   0.2605E+29
5.000000,  0.00,    13635.0,   0.2608E+29
5.000000,  0.00,    13640.0,   0.2616E+29
5.000000,  0.00,    13645.0,   0.2626E+29
5.000000,  0.00,    13650.0,   0.2637E+29
5.000000,  0.00,    13655.0,   0.2648E+29
5.000000,  0.00,    13660.0,   0.2657E+29
5.000000,  0.00,    13665.0,   0.2663E+29
5.000000,  0.00,    13670.0,   0.2665E+29
5.000000,  0.00,    13675.0,   0.2664E+29
5.000000,  0.00,    13680.0,   0.2661E+29
5.000000,  0.00,    13685.0,   0.2657E+29
5.000000,  0.00,    13690.0,   0.2652E+29
5.000000,  0.00,    13695.0,   0.2648E+29
5.000000,  0.00,    13700.0,   0.2646E+29
5.000000,  0.00,    13705.0,   0.2645E+29
5.000000,  0.00,    13710.0,   0.2645E+29
5.000000,  0.00,    13715.0,   0.2646E+29
5.000000,  0.00,    13720.0,   0.2647E+29
5.000000,  0.00,    13725.0,   0.2646E+29
5.000000,  0.00,    13730.0,   0.2644E+29
5.000000,  0.00,    13735.0,   0.2640E+29
5.000000,  0.00,    13740.0,   0.2634E+29
5.000000,  0.00,    13745.0,   0.2627E+29
5.000000,  0.00,    13750.0,   0.2619E+29
5.000000,  0.00,    13755.0,   0.2612E+29
5.000000,  0.00,    13760.0,   0.2607E+29
5.000000,  0.00,    13765.0,   0.2603E+29
5.000000,  0.00,    13770.0,   0.2602E+29
5.000000,  0.00,    13775.0,   0.2605E+29
5.000000,  0.00,    13780.0,   0.2609E+29
5.000000,  0.00,    13785.0,   0.2614E+29
5.000000,  0.00,    13790.0,   0.2620E+29
5.000000,  0.00,    13795.0,   0.2624E+29
5.000000,  0.00,    13800.0,   0.2628E+29
5.000000,  0.00,    13805.0,   0.2629E+29
5.000000,  0.00,    13810.0,   0.2628E+29
5.000000,  0.00,    13815.0,   0.2625E+29
5.000000,  0.00,    13820.0,   0.2622E+29
5.000000,  0.00,    13825.0,   0.2618E+29
5.000000,  0.00,    13830.0,   0.2615E+29
5.000000,  0.00,    13835.0,   0.2614E+29
5.000000,  0.00,    13840.0,   0.2614E+29
5.000000,  0.00,    13845.0,   0.2616E+29
5.000000,  0.00,    13850.0,   0.2619E+29
5.000000,  0.00,    13855.0,   0.2621E+29
5.000000,  0.00,    13860.0,   0.2622E+29
5.000000,  0.00,    13865.0,   0.2621E+29
5.000000,  0.00,    13870.0,   0.2617E+29
5.000000,  0.00,    13875.0,   0.2610E+29
5.000000,  0.00,    13880.0,   0.2598E+29
5.000000,  0.00,    13885.0,   0.2585E+29
5.000000,  0.00,    13890.0,   0.2571E+29
5.000000,  0.00,    13895.0,   0.2558E+29
5.000000,  0.00,    13900.0,   0.2547E+29
5.000000,  0.00,    13905.0,   0.2541E+29
5.000000,  0.00,    13910.0,   0.2540E+29
5.000000,  0.00,    13915.0,   0.2545E+29
5.000000,  0.00,    13920.0,   0.2553E+29
5.000000,  0.00,    13925.0,   0.2564E+29
5.000000,  0.00,    13930.0,   0.2576E+29
5.000000,  0.00,    13935.0,   0.2586E+29
5.000000,  0.00,    13940.0,   0.2595E+29
5.000000,  0.00,    13945.0,   0.2599E+29
5.000000,  0.00,    13950.0,   0.2598E+29
5.000000,  0.00,    13955.0,   0.2593E+29
5.000000,  0.00,    13960.0,   0.2586E+29
5.000000,  0.00,    13965.0,   0.2577E+29
5.000000,  0.00,    13970.0,   0.2568E+29
5.000000,  0.00,    13975.0,   0.2558E+29
5.000000,  0.00,    13980.0,   0.2550E+29
5.000000,  0.00,    13985.0,   0.2545E+29
5.000000,  0.00,    13990.0,   0.2541E+29
5.000000,  0.00,    13995.0,   0.2539E+29
5.000000,  0.00,    14000.0,   0.2538E+29
5.000000,  0.00,    14005.0,   0.2539E+29
5.000000,  0.00,    14010.0,   0.2542E+29
5.000000,  0.00,    14015.0,   0.2546E+29
5.000000,  0.00,    14020.0,   0.2551E+29
5.000000,  0.00,    14025.0,   0.2556E+29
5.000000,  0.00,    14030.0,   0.2560E+29
5.000000,  0.00,    14035.0,   0.2563E+29
5.000000,  0.00,    14040.0,   0.2563E+29
5.000000,  0.00,    14045.0,   0.2560E+29
5.000000,  0.00,    14050.0,   0.2553E+29
5.000000,  0.00,    14055.0,   0.2541E+29
5.000000,  0.00,    14060.0,   0.2525E+29
5.000000,  0.00,    14065.0,   0.2507E+29
5.000000,  0.00,    14070.0,   0.2488E+29
5.000000,  0.00,    14075.0,   0.2470E+29
5.000000,  0.00,    14080.0,   0.2456E+29
5.000000,  0.00,    14085.0,   0.2446E+29
5.000000,  0.00,    14090.0,   0.2442E+29
5.000000,  0.00,    14095.0,   0.2444E+29
5.000000,  0.00,    14100.0,   0.2452E+29
5.000000,  0.00,    14105.0,   0.2463E+29
5.000000,  0.00,    14110.0,   0.2477E+29
5.000000,  0.00,    14115.0,   0.2492E+29
5.000000,  0.00,    14120.0,   0.2506E+29
5.000000,  0.00,    14125.0,   0.2519E+29
5.000000,  0.00,    14130.0,   0.2529E+29
5.000000,  0.00,    14135.0,   0.2536E+29
5.000000,  0.00,    14140.0,   0.2540E+29
5.000000,  0.00,    14145.0,   0.2541E+29
5.000000,  0.00,    14150.0,   0.2540E+29
5.000000,  0.00,    14155.0,   0.2536E+29
5.000000,  0.00,    14160.0,   0.2529E+29
5.000000,  0.00,    14165.0,   0.2519E+29
5.000000,  0.00,    14170.0,   0.2508E+29
5.000000,  0.00,    14175.0,   0.2495E+29
5.000000,  0.00,    14180.0,   0.2481E+29
5.000000,  0.00,    14185.0,   0.2469E+29
5.000000,  0.00,    14190.0,   0.2457E+29
5.000000,  0.00,    14195.0,   0.2448E+29
5.000000,  0.00,    14200.0,   0.2443E+29
5.000000,  0.00,    14205.0,   0.2440E+29
5.000000,  0.00,    14210.0,   0.2440E+29
5.000000,  0.00,    14215.0,   0.2441E+29
5.000000,  0.00,    14220.0,   0.2442E+29
5.000000,  0.00,    14225.0,   0.2443E+29
5.000000,  0.00,    14230.0,   0.2443E+29
5.000000,  0.00,    14235.0,   0.2440E+29
5.000000,  0.00,    14240.0,   0.2434E+29
5.000000,  0.00,    14245.0,   0.2426E+29
5.000000,  0.00,    14250.0,   0.2417E+29
5.000000,  0.00,    14255.0,   0.2407E+29
5.000000,  0.00,    14260.0,   0.2399E+29
5.000000,  0.00,    14265.0,   0.2393E+29
5.000000,  0.00,    14270.0,   0.2390E+29
5.000000,  0.00,    14275.0,   0.2392E+29
5.000000,  0.00,    14280.0,   0.2399E+29
5.000000,  0.00,    14285.0,   0.2410E+29
5.000000,  0.00,    14290.0,   0.2425E+29
5.000000,  0.00,    14295.0,   0.2441E+29
5.000000,  0.00,    14300.0,   0.2457E+29
5.000000,  0.00,    14305.0,   0.2463E+29
5.000000,  0.00,    14310.0,   0.2470E+29
5.000000,  0.00,    14315.0,   0.2479E+29
5.000000,  0.00,    14320.0,   0.2487E+29
5.000000,  0.00,    14325.0,   0.2491E+29
5.000000,  0.00,    14330.0,   0.2488E+29
5.000000,  0.00,    14335.0,   0.2479E+29
5.000000,  0.00,    14340.0,   0.2467E+29
5.000000,  0.00,    14345.0,   0.2454E+29
5.000000,  0.00,    14350.0,   0.2443E+29
5.000000,  0.00,    14355.0,   0.2437E+29
5.000000,  0.00,    14360.0,   0.2436E+29
5.000000,  0.00,    14365.0,   0.2442E+29
5.000000,  0.00,    14370.0,   0.2450E+29
5.000000,  0.00,    14375.0,   0.2457E+29
5.000000,  0.00,    14380.0,   0.2460E+29
5.000000,  0.00,    14385.0,   0.2460E+29
5.000000,  0.00,    14390.0,   0.2458E+29
5.000000,  0.00,    14395.0,   0.2454E+29
5.000000,  0.00,    14400.0,   0.2450E+29
5.000000,  0.00,    14405.0,   0.2446E+29
5.000000,  0.00,    14410.0,   0.2443E+29
5.000000,  0.00,    14415.0,   0.2439E+29
5.000000,  0.00,    14420.0,   0.2436E+29
5.000000,  0.00,    14425.0,   0.2432E+29
5.000000,  0.00,    14430.0,   0.2430E+29
5.000000,  0.00,    14435.0,   0.2428E+29
5.000000,  0.00,    14440.0,   0.2427E+29
5.000000,  0.00,    14445.0,   0.2428E+29
5.000000,  0.00,    14450.0,   0.2431E+29
5.000000,  0.00,    14455.0,   0.2435E+29
5.000000,  0.00,    14460.0,   0.2439E+29
5.000000,  0.00,    14465.0,   0.2442E+29
5.000000,  0.00,    14470.0,   0.2444E+29
5.000000,  0.00,    14475.0,   0.2445E+29
5.000000,  0.00,    14480.0,   0.2445E+29
5.000000,  0.00,    14485.0,   0.2444E+29
5.000000,  0.00,    14490.0,   0.2440E+29
5.000000,  0.00,    14495.0,   0.2436E+29
5.000000,  0.00,    14500.0,   0.2433E+29
5.000000,  0.00,    14505.0,   0.2426E+29
5.000000,  0.00,    14510.0,   0.2419E+29
5.000000,  0.00,    14515.0,   0.2416E+29
5.000000,  0.00,    14520.0,   0.2418E+29
5.000000,  0.00,    14525.0,   0.2425E+29
5.000000,  0.00,    14530.0,   0.2435E+29
5.000000,  0.00,    14535.0,   0.2443E+29
5.000000,  0.00,    14540.0,   0.2448E+29
5.000000,  0.00,    14545.0,   0.2449E+29
5.000000,  0.00,    14550.0,   0.2444E+29
5.000000,  0.00,    14555.0,   0.2437E+29
5.000000,  0.00,    14560.0,   0.2432E+29
5.000000,  0.00,    14565.0,   0.2430E+29
5.000000,  0.00,    14570.0,   0.2431E+29
5.000000,  0.00,    14575.0,   0.2431E+29
5.000000,  0.00,    14580.0,   0.2427E+29
5.000000,  0.00,    14585.0,   0.2416E+29
5.000000,  0.00,    14590.0,   0.2396E+29
5.000000,  0.00,    14595.0,   0.2368E+29
5.000000,  0.00,    14600.0,   0.2339E+29
5.000000,  0.00,    14605.0,   0.2316E+29
5.000000,  0.00,    14610.0,   0.2307E+29
5.000000,  0.00,    14615.0,   0.2313E+29
5.000000,  0.00,    14620.0,   0.2331E+29
5.000000,  0.00,    14625.0,   0.2355E+29
5.000000,  0.00,    14630.0,   0.2376E+29
5.000000,  0.00,    14635.0,   0.2389E+29
5.000000,  0.00,    14640.0,   0.2390E+29
5.000000,  0.00,    14645.0,   0.2380E+29
5.000000,  0.00,    14650.0,   0.2364E+29
5.000000,  0.00,    14655.0,   0.2347E+29
5.000000,  0.00,    14660.0,   0.2336E+29
5.000000,  0.00,    14665.0,   0.2335E+29
5.000000,  0.00,    14670.0,   0.2340E+29
5.000000,  0.00,    14675.0,   0.2349E+29
5.000000,  0.00,    14680.0,   0.2356E+29
5.000000,  0.00,    14685.0,   0.2360E+29
5.000000,  0.00,    14690.0,   0.2363E+29
5.000000,  0.00,    14695.0,   0.2365E+29
5.000000,  0.00,    14700.0,   0.2370E+29
5.000000,  0.00,    14705.0,   0.2378E+29
5.000000,  0.00,    14710.0,   0.2389E+29
5.000000,  0.00,    14715.0,   0.2399E+29
5.000000,  0.00,    14720.0,   0.2404E+29
5.000000,  0.00,    14725.0,   0.2403E+29
5.000000,  0.00,    14730.0,   0.2398E+29
5.000000,  0.00,    14735.0,   0.2389E+29
5.000000,  0.00,    14740.0,   0.2381E+29
5.000000,  0.00,    14745.0,   0.2375E+29
5.000000,  0.00,    14750.0,   0.2372E+29
5.000000,  0.00,    14755.0,   0.2371E+29
5.000000,  0.00,    14760.0,   0.2370E+29
5.000000,  0.00,    14765.0,   0.2369E+29
5.000000,  0.00,    14770.0,   0.2365E+29
5.000000,  0.00,    14775.0,   0.2360E+29
5.000000,  0.00,    14780.0,   0.2356E+29
5.000000,  0.00,    14785.0,   0.2354E+29
5.000000,  0.00,    14790.0,   0.2356E+29
5.000000,  0.00,    14795.0,   0.2361E+29
5.000000,  0.00,    14800.0,   0.2369E+29
5.000000,  0.00,    14805.0,   0.2376E+29
5.000000,  0.00,    14810.0,   0.2383E+29
5.000000,  0.00,    14815.0,   0.2388E+29
5.000000,  0.00,    14820.0,   0.2391E+29
5.000000,  0.00,    14825.0,   0.2393E+29
5.000000,  0.00,    14830.0,   0.2395E+29
5.000000,  0.00,    14835.0,   0.2397E+29
5.000000,  0.00,    14840.0,   0.2396E+29
5.000000,  0.00,    14845.0,   0.2388E+29
5.000000,  0.00,    14850.0,   0.2370E+29
5.000000,  0.00,    14855.0,   0.2346E+29
5.000000,  0.00,    14860.0,   0.2317E+29
5.000000,  0.00,    14865.0,   0.2293E+29
5.000000,  0.00,    14870.0,   0.2276E+29
5.000000,  0.00,    14875.0,   0.2269E+29
5.000000,  0.00,    14880.0,   0.2271E+29
5.000000,  0.00,    14885.0,   0.2281E+29
5.000000,  0.00,    14890.0,   0.2294E+29
5.000000,  0.00,    14895.0,   0.2309E+29
5.000000,  0.00,    14900.0,   0.2324E+29
5.000000,  0.00,    14905.0,   0.2330E+29
5.000000,  0.00,    14910.0,   0.2340E+29
5.000000,  0.00,    14915.0,   0.2351E+29
5.000000,  0.00,    14920.0,   0.2362E+29
5.000000,  0.00,    14925.0,   0.2372E+29
5.000000,  0.00,    14930.0,   0.2380E+29
5.000000,  0.00,    14935.0,   0.2387E+29
5.000000,  0.00,    14940.0,   0.2392E+29
5.000000,  0.00,    14945.0,   0.2396E+29
5.000000,  0.00,    14950.0,   0.2398E+29
5.000000,  0.00,    14955.0,   0.2399E+29
5.000000,  0.00,    14960.0,   0.2400E+29
5.000000,  0.00,    14965.0,   0.2401E+29
5.000000,  0.00,    14970.0,   0.2401E+29
5.000000,  0.00,    14975.0,   0.2398E+29
5.000000,  0.00,    14980.0,   0.2393E+29
5.000000,  0.00,    14985.0,   0.2387E+29
5.000000,  0.00,    14990.0,   0.2380E+29
5.000000,  0.00,    14995.0,   0.2371E+29
5.000000,  0.00,    15000.0,   0.2360E+29
5.000000,  0.00,    15005.0,   0.2348E+29
5.000000,  0.00,    15010.0,   0.2324E+29
5.000000,  0.00,    15015.0,   0.2285E+29
5.000000,  0.00,    15020.0,   0.2230E+29
5.000000,  0.00,    15025.0,   0.2179E+29
5.000000,  0.00,    15030.0,   0.2142E+29
5.000000,  0.00,    15035.0,   0.2127E+29
5.000000,  0.00,    15040.0,   0.2139E+29
5.000000,  0.00,    15045.0,   0.2174E+29
5.000000,  0.00,    15050.0,   0.2224E+29
5.000000,  0.00,    15055.0,   0.2281E+29
5.000000,  0.00,    15060.0,   0.2331E+29
5.000000,  0.00,    15065.0,   0.2354E+29
5.000000,  0.00,    15070.0,   0.2369E+29
5.000000,  0.00,    15075.0,   0.2379E+29
5.000000,  0.00,    15080.0,   0.2382E+29
5.000000,  0.00,    15085.0,   0.2379E+29
5.000000,  0.00,    15090.0,   0.2375E+29
5.000000,  0.00,    15095.0,   0.2370E+29
5.000000,  0.00,    15100.0,   0.2365E+29
5.000000,  0.00,    15105.0,   0.2362E+29
5.000000,  0.00,    15110.0,   0.2358E+29
5.000000,  0.00,    15115.0,   0.2355E+29
5.000000,  0.00,    15120.0,   0.2352E+29
5.000000,  0.00,    15125.0,   0.2348E+29
5.000000,  0.00,    15130.0,   0.2346E+29
5.000000,  0.00,    15135.0,   0.2345E+29
5.000000,  0.00,    15140.0,   0.2345E+29
5.000000,  0.00,    15145.0,   0.2347E+29
5.000000,  0.00,    15150.0,   0.2350E+29
5.000000,  0.00,    15155.0,   0.2352E+29
5.000000,  0.00,    15160.0,   0.2353E+29
5.000000,  0.00,    15165.0,   0.2353E+29
5.000000,  0.00,    15170.0,   0.2353E+29
5.000000,  0.00,    15175.0,   0.2353E+29
5.000000,  0.00,    15180.0,   0.2355E+29
5.000000,  0.00,    15185.0,   0.2358E+29
5.000000,  0.00,    15190.0,   0.2363E+29
5.000000,  0.00,    15195.0,   0.2367E+29
5.000000,  0.00,    15200.0,   0.2370E+29
5.000000,  0.00,    15205.0,   0.2370E+29
5.000000,  0.00,    15210.0,   0.2367E+29
5.000000,  0.00,    15215.0,   0.2361E+29
5.000000,  0.00,    15220.0,   0.2354E+29
5.000000,  0.00,    15225.0,   0.2348E+29
5.000000,  0.00,    15230.0,   0.2345E+29
5.000000,  0.00,    15235.0,   0.2345E+29
5.000000,  0.00,    15240.0,   0.2348E+29
5.000000,  0.00,    15245.0,   0.2352E+29
5.000000,  0.00,    15250.0,   0.2354E+29
5.000000,  0.00,    15255.0,   0.2352E+29
5.000000,  0.00,    15260.0,   0.2347E+29
5.000000,  0.00,    15265.0,   0.2340E+29
5.000000,  0.00,    15270.0,   0.2332E+29
5.000000,  0.00,    15275.0,   0.2326E+29
5.000000,  0.00,    15280.0,   0.2323E+29
5.000000,  0.00,    15285.0,   0.2325E+29
5.000000,  0.00,    15290.0,   0.2330E+29
5.000000,  0.00,    15295.0,   0.2337E+29
5.000000,  0.00,    15300.0,   0.2343E+29
5.000000,  0.00,    15305.0,   0.2345E+29
5.000000,  0.00,    15310.0,   0.2343E+29
5.000000,  0.00,    15315.0,   0.2337E+29
5.000000,  0.00,    15320.0,   0.2327E+29
5.000000,  0.00,    15325.0,   0.2318E+29
5.000000,  0.00,    15330.0,   0.2309E+29
5.000000,  0.00,    15335.0,   0.2302E+29
5.000000,  0.00,    15340.0,   0.2298E+29
5.000000,  0.00,    15345.0,   0.2296E+29
5.000000,  0.00,    15350.0,   0.2295E+29
5.000000,  0.00,    15355.0,   0.2296E+29
5.000000,  0.00,    15360.0,   0.2298E+29
5.000000,  0.00,    15365.0,   0.2301E+29
5.000000,  0.00,    15370.0,   0.2306E+29
5.000000,  0.00,    15375.0,   0.2314E+29
5.000000,  0.00,    15380.0,   0.2322E+29
5.000000,  0.00,    15385.0,   0.2332E+29
5.000000,  0.00,    15390.0,   0.2341E+29
5.000000,  0.00,    15395.0,   0.2346E+29
5.000000,  0.00,    15400.0,   0.2346E+29
5.000000,  0.00,    15405.0,   0.2341E+29
5.000000,  0.00,    15410.0,   0.2330E+29
5.000000,  0.00,    15415.0,   0.2315E+29
5.000000,  0.00,    15420.0,   0.2300E+29
5.000000,  0.00,    15425.0,   0.2287E+29
5.000000,  0.00,    15430.0,   0.2279E+29
5.000000,  0.00,    15435.0,   0.2276E+29
5.000000,  0.00,    15440.0,   0.2278E+29
5.000000,  0.00,    15445.0,   0.2285E+29
5.000000,  0.00,    15450.0,   0.2295E+29
5.000000,  0.00,    15455.0,   0.2306E+29
5.000000,  0.00,    15460.0,   0.2315E+29
5.000000,  0.00,    15465.0,   0.2322E+29
5.000000,  0.00,    15470.0,   0.2328E+29
5.000000,  0.00,    15475.0,   0.2332E+29
5.000000,  0.00,    15480.0,   0.2334E+29
5.000000,  0.00,    15485.0,   0.2335E+29
5.000000,  0.00,    15490.0,   0.2334E+29
5.000000,  0.00,    15495.0,   0.2328E+29
5.000000,  0.00,    15500.0,   0.2319E+29
5.000000,  0.00,    15505.0,   0.2307E+29
5.000000,  0.00,    15510.0,   0.2292E+29
5.000000,  0.00,    15515.0,   0.2277E+29
5.000000,  0.00,    15520.0,   0.2261E+29
5.000000,  0.00,    15525.0,   0.2247E+29
5.000000,  0.00,    15530.0,   0.2235E+29
5.000000,  0.00,    15535.0,   0.2227E+29
5.000000,  0.00,    15540.0,   0.2224E+29
5.000000,  0.00,    15545.0,   0.2226E+29
5.000000,  0.00,    15550.0,   0.2230E+29
5.000000,  0.00,    15555.0,   0.2234E+29
5.000000,  0.00,    15560.0,   0.2239E+29
5.000000,  0.00,    15565.0,   0.2242E+29
5.000000,  0.00,    15570.0,   0.2248E+29
5.000000,  0.00,    15575.0,   0.2258E+29
5.000000,  0.00,    15580.0,   0.2270E+29
5.000000,  0.00,    15585.0,   0.2284E+29
5.000000,  0.00,    15590.0,   0.2299E+29
5.000000,  0.00,    15595.0,   0.2312E+29
5.000000,  0.00,    15600.0,   0.2322E+29
5.000000,  0.00,    15605.0,   0.2327E+29
5.000000,  0.00,    15610.0,   0.2327E+29
5.000000,  0.00,    15615.0,   0.2321E+29
5.000000,  0.00,    15620.0,   0.2312E+29
5.000000,  0.00,    15625.0,   0.2298E+29
5.000000,  0.00,    15630.0,   0.2284E+29
5.000000,  0.00,    15635.0,   0.2269E+29
5.000000,  0.00,    15640.0,   0.2255E+29
5.000000,  0.00,    15645.0,   0.2244E+29
5.000000,  0.00,    15650.0,   0.2236E+29
5.000000,  0.00,    15655.0,   0.2231E+29
5.000000,  0.00,    15660.0,   0.2229E+29
5.000000,  0.00,    15665.0,   0.2228E+29
5.000000,  0.00,    15670.0,   0.2228E+29
5.000000,  0.00,    15675.0,   0.2230E+29
5.000000,  0.00,    15680.0,   0.2231E+29
5.000000,  0.00,    15685.0,   0.2234E+29
5.000000,  0.00,    15690.0,   0.2240E+29
5.000000,  0.00,    15695.0,   0.2247E+29
5.000000,  0.00,    15700.0,   0.2255E+29
5.000000,  0.00,    15705.0,   0.2263E+29
5.000000,  0.00,    15710.0,   0.2273E+29
5.000000,  0.00,    15715.0,   0.2284E+29
5.000000,  0.00,    15720.0,   0.2293E+29
5.000000,  0.00,    15725.0,   0.2300E+29
5.000000,  0.00,    15730.0,   0.2305E+29
5.000000,  0.00,    15735.0,   0.2306E+29
5.000000,  0.00,    15740.0,   0.2300E+29
5.000000,  0.00,    15745.0,   0.2280E+29
5.000000,  0.00,    15750.0,   0.2263E+29
5.000000,  0.00,    15755.0,   0.2237E+29
5.000000,  0.00,    15760.0,   0.2208E+29
5.000000,  0.00,    15765.0,   0.2144E+29
5.000000,  0.00,    15770.0,   0.2082E+29
5.000000,  0.00,    15775.0,   0.2056E+29
5.000000,  0.00,    15780.0,   0.2058E+29
5.000000,  0.00,    15785.0,   0.2078E+29
5.000000,  0.00,    15790.0,   0.2106E+29
5.000000,  0.00,    15795.0,   0.2143E+29
5.000000,  0.00,    15800.0,   0.2183E+29
5.000000,  0.00,    15805.0,   0.2224E+29
5.000000,  0.00,    15810.0,   0.2242E+29
5.000000,  0.00,    15815.0,   0.2244E+29
5.000000,  0.00,    15820.0,   0.2235E+29
5.000000,  0.00,    15825.0,   0.2229E+29
5.000000,  0.00,    15830.0,   0.2228E+29
5.000000,  0.00,    15835.0,   0.2221E+29
5.000000,  0.00,    15840.0,   0.2231E+29
5.000000,  0.00,    15845.0,   0.2261E+29
5.000000,  0.00,    15850.0,   0.2279E+29
5.000000,  0.00,    15855.0,   0.2293E+29
5.000000,  0.00,    15860.0,   0.2288E+29
5.000000,  0.00,    15865.0,   0.2265E+29
5.000000,  0.00,    15870.0,   0.2242E+29
5.000000,  0.00,    15875.0,   0.2219E+29
5.000000,  0.00,    15880.0,   0.2171E+29
5.000000,  0.00,    15885.0,   0.2111E+29
5.000000,  0.00,    15890.0,   0.2070E+29
5.000000,  0.00,    15895.0,   0.2072E+29
5.000000,  0.00,    15900.0,   0.2112E+29
5.000000,  0.00,    15905.0,   0.2151E+29
5.000000,  0.00,    15910.0,   0.2181E+29
5.000000,  0.00,    15915.0,   0.2224E+29
5.000000,  0.00,    15920.0,   0.2263E+29
5.000000,  0.00,    15925.0,   0.2294E+29
5.000000,  0.00,    15930.0,   0.2320E+29
5.000000,  0.00,    15935.0,   0.2333E+29
5.000000,  0.00,    15940.0,   0.2327E+29
5.000000,  0.00,    15945.0,   0.2312E+29
5.000000,  0.00,    15950.0,   0.2310E+29
5.000000,  0.00,    15955.0,   0.2271E+29
5.000000,  0.00,    15960.0,   0.2213E+29
5.000000,  0.00,    15965.0,   0.2181E+29
5.000000,  0.00,    15970.0,   0.2174E+29
5.000000,  0.00,    15975.0,   0.2159E+29
5.000000,  0.00,    15980.0,   0.2132E+29
5.000000,  0.00,    15985.0,   0.2137E+29
5.000000,  0.00,    15990.0,   0.2184E+29
5.000000,  0.00,    15995.0,   0.2211E+29
