#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
1.000000,  0.00,     7140.0,   0.5798E+29
1.000000,  0.00,     7145.0,   0.5778E+29
1.000000,  0.00,     7150.0,   0.5802E+29
1.000000,  0.00,     7155.0,   0.5951E+29
1.000000,  0.00,     7160.0,   0.5974E+29
1.000000,  0.00,     7165.0,   0.5876E+29
1.000000,  0.00,     7170.0,   0.5856E+29
1.000000,  0.00,     7175.0,   0.5836E+29
1.000000,  0.00,     7180.0,   0.5813E+29
1.000000,  0.00,     7185.0,   0.5718E+29
1.000000,  0.00,     7190.0,   0.5665E+29
1.000000,  0.00,     7195.0,   0.5720E+29
1.000000,  0.00,     7200.0,   0.5740E+29
1.000000,  0.00,     7205.0,   0.5726E+29
1.000000,  0.00,     7210.0,   0.5782E+29
1.000000,  0.00,     7215.0,   0.5892E+29
1.000000,  0.00,     7220.0,   0.5983E+29
1.000000,  0.00,     7225.0,   0.6024E+29
1.000000,  0.00,     7230.0,   0.6025E+29
1.000000,  0.00,     7235.0,   0.5992E+29
1.000000,  0.00,     7240.0,   0.5983E+29
1.000000,  0.00,     7245.0,   0.5989E+29
1.000000,  0.00,     7250.0,   0.5982E+29
1.000000,  0.00,     7255.0,   0.5969E+29
1.000000,  0.00,     7260.0,   0.5992E+29
1.000000,  0.00,     7265.0,   0.6020E+29
1.000000,  0.00,     7270.0,   0.6066E+29
1.000000,  0.00,     7275.0,   0.6016E+29
1.000000,  0.00,     7280.0,   0.5988E+29
1.000000,  0.00,     7285.0,   0.5961E+29
1.000000,  0.00,     7290.0,   0.5910E+29
1.000000,  0.00,     7295.0,   0.6019E+29
1.000000,  0.00,     7300.0,   0.6097E+29
1.000000,  0.00,     7305.0,   0.6097E+29
1.000000,  0.00,     7310.0,   0.6112E+29
1.000000,  0.00,     7315.0,   0.6149E+29
1.000000,  0.00,     7320.0,   0.6173E+29
1.000000,  0.00,     7325.0,   0.6193E+29
1.000000,  0.00,     7330.0,   0.6225E+29
1.000000,  0.00,     7335.0,   0.6297E+29
1.000000,  0.00,     7340.0,   0.6339E+29
1.000000,  0.00,     7345.0,   0.6288E+29
1.000000,  0.00,     7350.0,   0.6229E+29
1.000000,  0.00,     7355.0,   0.6158E+29
1.000000,  0.00,     7360.0,   0.6164E+29
1.000000,  0.00,     7365.0,   0.6208E+29
1.000000,  0.00,     7370.0,   0.6283E+29
1.000000,  0.00,     7375.0,   0.6350E+29
1.000000,  0.00,     7380.0,   0.6359E+29
1.000000,  0.00,     7385.0,   0.6278E+29
1.000000,  0.00,     7390.0,   0.6263E+29
1.000000,  0.00,     7395.0,   0.6339E+29
1.000000,  0.00,     7400.0,   0.6350E+29
1.000000,  0.00,     7405.0,   0.6357E+29
1.000000,  0.00,     7410.0,   0.6301E+29
1.000000,  0.00,     7415.0,   0.6273E+29
1.000000,  0.00,     7420.0,   0.6305E+29
1.000000,  0.00,     7425.0,   0.6394E+29
1.000000,  0.00,     7430.0,   0.6464E+29
1.000000,  0.00,     7435.0,   0.6474E+29
1.000000,  0.00,     7440.0,   0.6427E+29
1.000000,  0.00,     7445.0,   0.6371E+29
1.000000,  0.00,     7450.0,   0.6402E+29
1.000000,  0.00,     7455.0,   0.6427E+29
1.000000,  0.00,     7460.0,   0.6392E+29
1.000000,  0.00,     7465.0,   0.6421E+29
1.000000,  0.00,     7470.0,   0.6466E+29
1.000000,  0.00,     7475.0,   0.6444E+29
1.000000,  0.00,     7480.0,   0.6437E+29
1.000000,  0.00,     7485.0,   0.6431E+29
1.000000,  0.00,     7490.0,   0.6392E+29
1.000000,  0.00,     7495.0,   0.6364E+29
1.000000,  0.00,     7500.0,   0.6443E+29
1.000000,  0.00,     7505.0,   0.6458E+29
1.000000,  0.00,     7510.0,   0.6433E+29
1.000000,  0.00,     7515.0,   0.6469E+29
1.000000,  0.00,     7520.0,   0.6462E+29
1.000000,  0.00,     7525.0,   0.6411E+29
1.000000,  0.00,     7530.0,   0.6411E+29
1.000000,  0.00,     7535.0,   0.6454E+29
1.000000,  0.00,     7540.0,   0.6482E+29
1.000000,  0.00,     7545.0,   0.6475E+29
1.000000,  0.00,     7550.0,   0.6474E+29
1.000000,  0.00,     7555.0,   0.6472E+29
1.000000,  0.00,     7560.0,   0.6472E+29
1.000000,  0.00,     7565.0,   0.6470E+29
1.000000,  0.00,     7570.0,   0.6463E+29
1.000000,  0.00,     7575.0,   0.6442E+29
1.000000,  0.00,     7580.0,   0.6408E+29
1.000000,  0.00,     7585.0,   0.6354E+29
1.000000,  0.00,     7590.0,   0.6306E+29
1.000000,  0.00,     7595.0,   0.6277E+29
1.000000,  0.00,     7600.0,   0.6266E+29
1.000000,  0.00,     7605.0,   0.6263E+29
1.000000,  0.00,     7610.0,   0.6257E+29
1.000000,  0.00,     7615.0,   0.6248E+29
1.000000,  0.00,     7620.0,   0.6246E+29
1.000000,  0.00,     7625.0,   0.6224E+29
1.000000,  0.00,     7630.0,   0.6181E+29
1.000000,  0.00,     7635.0,   0.6147E+29
1.000000,  0.00,     7640.0,   0.6116E+29
1.000000,  0.00,     7645.0,   0.6091E+29
1.000000,  0.00,     7650.0,   0.6068E+29
1.000000,  0.00,     7655.0,   0.6046E+29
1.000000,  0.00,     7660.0,   0.6029E+29
1.000000,  0.00,     7665.0,   0.6024E+29
1.000000,  0.00,     7670.0,   0.6037E+29
1.000000,  0.00,     7675.0,   0.6046E+29
1.000000,  0.00,     7680.0,   0.6047E+29
1.000000,  0.00,     7685.0,   0.6040E+29
1.000000,  0.00,     7690.0,   0.6027E+29
1.000000,  0.00,     7695.0,   0.6013E+29
1.000000,  0.00,     7700.0,   0.6008E+29
1.000000,  0.00,     7705.0,   0.6006E+29
1.000000,  0.00,     7710.0,   0.6002E+29
1.000000,  0.00,     7715.0,   0.6003E+29
1.000000,  0.00,     7720.0,   0.6012E+29
1.000000,  0.00,     7725.0,   0.6018E+29
1.000000,  0.00,     7730.0,   0.6037E+29
1.000000,  0.00,     7735.0,   0.6080E+29
1.000000,  0.00,     7740.0,   0.6071E+29
1.000000,  0.00,     7745.0,   0.5984E+29
1.000000,  0.00,     7750.0,   0.5955E+29
1.000000,  0.00,     7755.0,   0.6042E+29
1.000000,  0.00,     7760.0,   0.6074E+29
1.000000,  0.00,     7765.0,   0.6069E+29
1.000000,  0.00,     7770.0,   0.6035E+29
1.000000,  0.00,     7775.0,   0.5997E+29
1.000000,  0.00,     7780.0,   0.5966E+29
1.000000,  0.00,     7785.0,   0.5973E+29
1.000000,  0.00,     7790.0,   0.6012E+29
1.000000,  0.00,     7795.0,   0.6057E+29
1.000000,  0.00,     7800.0,   0.6084E+29
1.000000,  0.00,     7805.0,   0.6104E+29
1.000000,  0.00,     7810.0,   0.6087E+29
1.000000,  0.00,     7815.0,   0.6112E+29
1.000000,  0.00,     7820.0,   0.6115E+29
1.000000,  0.00,     7825.0,   0.6088E+29
1.000000,  0.00,     7830.0,   0.6001E+29
1.000000,  0.00,     7835.0,   0.5934E+29
1.000000,  0.00,     7840.0,   0.5977E+29
1.000000,  0.00,     7845.0,   0.5997E+29
1.000000,  0.00,     7850.0,   0.5994E+29
1.000000,  0.00,     7855.0,   0.6014E+29
1.000000,  0.00,     7860.0,   0.6049E+29
1.000000,  0.00,     7865.0,   0.6039E+29
1.000000,  0.00,     7870.0,   0.6012E+29
1.000000,  0.00,     7875.0,   0.5992E+29
1.000000,  0.00,     7880.0,   0.5996E+29
1.000000,  0.00,     7885.0,   0.6025E+29
1.000000,  0.00,     7890.0,   0.6016E+29
1.000000,  0.00,     7895.0,   0.5935E+29
1.000000,  0.00,     7900.0,   0.5887E+29
1.000000,  0.00,     7905.0,   0.5859E+29
1.000000,  0.00,     7910.0,   0.5819E+29
1.000000,  0.00,     7915.0,   0.5801E+29
1.000000,  0.00,     7920.0,   0.5837E+29
1.000000,  0.00,     7925.0,   0.5875E+29
1.000000,  0.00,     7930.0,   0.5861E+29
1.000000,  0.00,     7935.0,   0.5828E+29
1.000000,  0.00,     7940.0,   0.5796E+29
1.000000,  0.00,     7945.0,   0.5778E+29
1.000000,  0.00,     7950.0,   0.5837E+29
1.000000,  0.00,     7955.0,   0.5891E+29
1.000000,  0.00,     7960.0,   0.5912E+29
1.000000,  0.00,     7965.0,   0.5941E+29
1.000000,  0.00,     7970.0,   0.5983E+29
1.000000,  0.00,     7975.0,   0.6000E+29
1.000000,  0.00,     7980.0,   0.6001E+29
1.000000,  0.00,     7985.0,   0.6002E+29
1.000000,  0.00,     7990.0,   0.5984E+29
1.000000,  0.00,     7995.0,   0.5932E+29
1.000000,  0.00,     8000.0,   0.5903E+29
1.000000,  0.00,     8005.0,   0.5963E+29
1.000000,  0.00,     8010.0,   0.5997E+29
1.000000,  0.00,     8015.0,   0.6036E+29
1.000000,  0.00,     8020.0,   0.6025E+29
1.000000,  0.00,     8025.0,   0.5944E+29
1.000000,  0.00,     8030.0,   0.5939E+29
1.000000,  0.00,     8035.0,   0.6010E+29
1.000000,  0.00,     8040.0,   0.6007E+29
1.000000,  0.00,     8045.0,   0.5952E+29
1.000000,  0.00,     8050.0,   0.5968E+29
1.000000,  0.00,     8055.0,   0.6065E+29
1.000000,  0.00,     8060.0,   0.6115E+29
1.000000,  0.00,     8065.0,   0.6081E+29
1.000000,  0.00,     8070.0,   0.6031E+29
1.000000,  0.00,     8075.0,   0.6023E+29
1.000000,  0.00,     8080.0,   0.6024E+29
1.000000,  0.00,     8085.0,   0.6004E+29
1.000000,  0.00,     8090.0,   0.5967E+29
1.000000,  0.00,     8095.0,   0.5927E+29
1.000000,  0.00,     8100.0,   0.5945E+29
1.000000,  0.00,     8105.0,   0.5974E+29
1.000000,  0.00,     8110.0,   0.5978E+29
1.000000,  0.00,     8115.0,   0.5966E+29
1.000000,  0.00,     8120.0,   0.6001E+29
1.000000,  0.00,     8125.0,   0.6048E+29
1.000000,  0.00,     8130.0,   0.6059E+29
1.000000,  0.00,     8135.0,   0.6063E+29
1.000000,  0.00,     8140.0,   0.6064E+29
1.000000,  0.00,     8145.0,   0.6041E+29
1.000000,  0.00,     8150.0,   0.6028E+29
1.000000,  0.00,     8155.0,   0.6036E+29
1.000000,  0.00,     8160.0,   0.6004E+29
1.000000,  0.00,     8165.0,   0.5979E+29
1.000000,  0.00,     8170.0,   0.6019E+29
1.000000,  0.00,     8175.0,   0.6009E+29
1.000000,  0.00,     8180.0,   0.5944E+29
1.000000,  0.00,     8185.0,   0.5911E+29
1.000000,  0.00,     8190.0,   0.5920E+29
1.000000,  0.00,     8195.0,   0.5884E+29
1.000000,  0.00,     8200.0,   0.5903E+29
1.000000,  0.00,     8205.0,   0.5981E+29
1.000000,  0.00,     8210.0,   0.6007E+29
1.000000,  0.00,     8215.0,   0.6004E+29
1.000000,  0.00,     8220.0,   0.5968E+29
1.000000,  0.00,     8225.0,   0.5915E+29
1.000000,  0.00,     8230.0,   0.5853E+29
1.000000,  0.00,     8235.0,   0.5936E+29
1.000000,  0.00,     8240.0,   0.6022E+29
1.000000,  0.00,     8245.0,   0.6041E+29
1.000000,  0.00,     8250.0,   0.6057E+29
1.000000,  0.00,     8255.0,   0.6017E+29
1.000000,  0.00,     8260.0,   0.6050E+29
1.000000,  0.00,     8265.0,   0.6093E+29
1.000000,  0.00,     8270.0,   0.6083E+29
1.000000,  0.00,     8275.0,   0.6021E+29
1.000000,  0.00,     8280.0,   0.5997E+29
1.000000,  0.00,     8285.0,   0.5958E+29
1.000000,  0.00,     8290.0,   0.5901E+29
1.000000,  0.00,     8295.0,   0.5859E+29
1.000000,  0.00,     8300.0,   0.5834E+29
1.000000,  0.00,     8305.0,   0.5791E+29
1.000000,  0.00,     8310.0,   0.5790E+29
1.000000,  0.00,     8315.0,   0.5832E+29
1.000000,  0.00,     8320.0,   0.5829E+29
1.000000,  0.00,     8325.0,   0.5806E+29
1.000000,  0.00,     8330.0,   0.5766E+29
1.000000,  0.00,     8335.0,   0.5754E+29
1.000000,  0.00,     8340.0,   0.5748E+29
1.000000,  0.00,     8345.0,   0.5766E+29
1.000000,  0.00,     8350.0,   0.5791E+29
1.000000,  0.00,     8355.0,   0.5830E+29
1.000000,  0.00,     8360.0,   0.5831E+29
1.000000,  0.00,     8365.0,   0.5827E+29
1.000000,  0.00,     8370.0,   0.5833E+29
1.000000,  0.00,     8375.0,   0.5802E+29
1.000000,  0.00,     8380.0,   0.5728E+29
1.000000,  0.00,     8385.0,   0.5650E+29
1.000000,  0.00,     8390.0,   0.5668E+29
1.000000,  0.00,     8395.0,   0.5741E+29
1.000000,  0.00,     8400.0,   0.5781E+29
1.000000,  0.00,     8405.0,   0.5819E+29
1.000000,  0.00,     8410.0,   0.5817E+29
1.000000,  0.00,     8415.0,   0.5798E+29
1.000000,  0.00,     8420.0,   0.5775E+29
1.000000,  0.00,     8425.0,   0.5714E+29
1.000000,  0.00,     8430.0,   0.5693E+29
1.000000,  0.00,     8435.0,   0.5614E+29
1.000000,  0.00,     8440.0,   0.5626E+29
1.000000,  0.00,     8445.0,   0.5675E+29
1.000000,  0.00,     8450.0,   0.5707E+29
1.000000,  0.00,     8455.0,   0.5720E+29
1.000000,  0.00,     8460.0,   0.5709E+29
1.000000,  0.00,     8465.0,   0.5647E+29
1.000000,  0.00,     8470.0,   0.5621E+29
1.000000,  0.00,     8475.0,   0.5688E+29
1.000000,  0.00,     8480.0,   0.5715E+29
1.000000,  0.00,     8485.0,   0.5707E+29
1.000000,  0.00,     8490.0,   0.5616E+29
1.000000,  0.00,     8495.0,   0.5297E+29
1.000000,  0.00,     8500.0,   0.5146E+29
1.000000,  0.00,     8505.0,   0.5367E+29
1.000000,  0.00,     8510.0,   0.5491E+29
1.000000,  0.00,     8515.0,   0.5477E+29
1.000000,  0.00,     8520.0,   0.5519E+29
1.000000,  0.00,     8525.0,   0.5513E+29
1.000000,  0.00,     8530.0,   0.5399E+29
1.000000,  0.00,     8535.0,   0.5108E+29
1.000000,  0.00,     8540.0,   0.4621E+29
1.000000,  0.00,     8545.0,   0.4640E+29
1.000000,  0.00,     8550.0,   0.5096E+29
1.000000,  0.00,     8555.0,   0.5396E+29
1.000000,  0.00,     8560.0,   0.5547E+29
1.000000,  0.00,     8565.0,   0.5609E+29
1.000000,  0.00,     8570.0,   0.5613E+29
1.000000,  0.00,     8575.0,   0.5608E+29
1.000000,  0.00,     8580.0,   0.5601E+29
1.000000,  0.00,     8585.0,   0.5602E+29
1.000000,  0.00,     8590.0,   0.5611E+29
1.000000,  0.00,     8595.0,   0.5600E+29
1.000000,  0.00,     8600.0,   0.5597E+29
1.000000,  0.00,     8605.0,   0.5597E+29
1.000000,  0.00,     8610.0,   0.5565E+29
1.000000,  0.00,     8615.0,   0.5574E+29
1.000000,  0.00,     8620.0,   0.5602E+29
1.000000,  0.00,     8625.0,   0.5646E+29
1.000000,  0.00,     8630.0,   0.5690E+29
1.000000,  0.00,     8635.0,   0.5730E+29
1.000000,  0.00,     8640.0,   0.5741E+29
1.000000,  0.00,     8645.0,   0.5686E+29
1.000000,  0.00,     8650.0,   0.5554E+29
1.000000,  0.00,     8655.0,   0.5333E+29
1.000000,  0.00,     8660.0,   0.4922E+29
1.000000,  0.00,     8665.0,   0.4881E+29
1.000000,  0.00,     8670.0,   0.5205E+29
1.000000,  0.00,     8675.0,   0.5383E+29
1.000000,  0.00,     8680.0,   0.5522E+29
1.000000,  0.00,     8685.0,   0.5543E+29
1.000000,  0.00,     8690.0,   0.5543E+29
1.000000,  0.00,     8695.0,   0.5656E+29
1.000000,  0.00,     8700.0,   0.5690E+29
1.000000,  0.00,     8705.0,   0.5744E+29
1.000000,  0.00,     8710.0,   0.5753E+29
1.000000,  0.00,     8715.0,   0.5774E+29
1.000000,  0.00,     8720.0,   0.5815E+29
1.000000,  0.00,     8725.0,   0.5801E+29
1.000000,  0.00,     8730.0,   0.5781E+29
1.000000,  0.00,     8735.0,   0.5760E+29
1.000000,  0.00,     8740.0,   0.5759E+29
1.000000,  0.00,     8745.0,   0.5781E+29
1.000000,  0.00,     8750.0,   0.5752E+29
1.000000,  0.00,     8755.0,   0.5723E+29
1.000000,  0.00,     8760.0,   0.5712E+29
1.000000,  0.00,     8765.0,   0.5682E+29
1.000000,  0.00,     8770.0,   0.5666E+29
1.000000,  0.00,     8775.0,   0.5700E+29
1.000000,  0.00,     8780.0,   0.5755E+29
1.000000,  0.00,     8785.0,   0.5767E+29
1.000000,  0.00,     8790.0,   0.5724E+29
1.000000,  0.00,     8795.0,   0.5694E+29
1.000000,  0.00,     8800.0,   0.5659E+29
1.000000,  0.00,     8805.0,   0.5526E+29
1.000000,  0.00,     8810.0,   0.5581E+29
1.000000,  0.00,     8815.0,   0.5720E+29
1.000000,  0.00,     8820.0,   0.5718E+29
1.000000,  0.00,     8825.0,   0.5700E+29
1.000000,  0.00,     8830.0,   0.5775E+29
1.000000,  0.00,     8835.0,   0.5783E+29
1.000000,  0.00,     8840.0,   0.5791E+29
1.000000,  0.00,     8845.0,   0.5849E+29
1.000000,  0.00,     8850.0,   0.5861E+29
1.000000,  0.00,     8855.0,   0.5819E+29
1.000000,  0.00,     8860.0,   0.5690E+29
1.000000,  0.00,     8865.0,   0.5578E+29
1.000000,  0.00,     8870.0,   0.5542E+29
1.000000,  0.00,     8875.0,   0.5544E+29
1.000000,  0.00,     8880.0,   0.5556E+29
1.000000,  0.00,     8885.0,   0.5612E+29
1.000000,  0.00,     8890.0,   0.5642E+29
1.000000,  0.00,     8895.0,   0.5670E+29
1.000000,  0.00,     8900.0,   0.5702E+29
1.000000,  0.00,     8905.0,   0.5718E+29
1.000000,  0.00,     8910.0,   0.5692E+29
1.000000,  0.00,     8915.0,   0.5654E+29
1.000000,  0.00,     8920.0,   0.5599E+29
1.000000,  0.00,     8925.0,   0.5544E+29
1.000000,  0.00,     8930.0,   0.5520E+29
1.000000,  0.00,     8935.0,   0.5532E+29
1.000000,  0.00,     8940.0,   0.5526E+29
1.000000,  0.00,     8945.0,   0.5508E+29
1.000000,  0.00,     8950.0,   0.5537E+29
1.000000,  0.00,     8955.0,   0.5575E+29
1.000000,  0.00,     8960.0,   0.5596E+29
1.000000,  0.00,     8965.0,   0.5576E+29
1.000000,  0.00,     8970.0,   0.5583E+29
1.000000,  0.00,     8975.0,   0.5582E+29
1.000000,  0.00,     8980.0,   0.5586E+29
1.000000,  0.00,     8985.0,   0.5536E+29
1.000000,  0.00,     8990.0,   0.5472E+29
1.000000,  0.00,     8995.0,   0.5532E+29
1.000000,  0.00,     9000.0,   0.5504E+29
1.000000,  0.00,     9005.0,   0.5489E+29
1.000000,  0.00,     9010.0,   0.5468E+29
1.000000,  0.00,     9015.0,   0.5468E+29
1.000000,  0.00,     9020.0,   0.5524E+29
1.000000,  0.00,     9025.0,   0.5583E+29
1.000000,  0.00,     9030.0,   0.5697E+29
1.000000,  0.00,     9035.0,   0.5779E+29
1.000000,  0.00,     9040.0,   0.5802E+29
1.000000,  0.00,     9045.0,   0.5783E+29
1.000000,  0.00,     9050.0,   0.5757E+29
1.000000,  0.00,     9055.0,   0.5722E+29
1.000000,  0.00,     9060.0,   0.5689E+29
1.000000,  0.00,     9065.0,   0.5647E+29
1.000000,  0.00,     9070.0,   0.5603E+29
1.000000,  0.00,     9075.0,   0.5561E+29
1.000000,  0.00,     9080.0,   0.5518E+29
1.000000,  0.00,     9085.0,   0.5471E+29
1.000000,  0.00,     9090.0,   0.5448E+29
1.000000,  0.00,     9095.0,   0.5488E+29
1.000000,  0.00,     9100.0,   0.5492E+29
1.000000,  0.00,     9105.0,   0.5519E+29
1.000000,  0.00,     9110.0,   0.5521E+29
1.000000,  0.00,     9115.0,   0.5502E+29
1.000000,  0.00,     9120.0,   0.5476E+29
1.000000,  0.00,     9125.0,   0.5503E+29
1.000000,  0.00,     9130.0,   0.5466E+29
1.000000,  0.00,     9135.0,   0.5414E+29
1.000000,  0.00,     9140.0,   0.5400E+29
1.000000,  0.00,     9145.0,   0.5383E+29
1.000000,  0.00,     9150.0,   0.5346E+29
1.000000,  0.00,     9155.0,   0.5311E+29
1.000000,  0.00,     9160.0,   0.5339E+29
1.000000,  0.00,     9165.0,   0.5345E+29
1.000000,  0.00,     9170.0,   0.5291E+29
1.000000,  0.00,     9175.0,   0.5270E+29
1.000000,  0.00,     9180.0,   0.5332E+29
1.000000,  0.00,     9185.0,   0.5380E+29
1.000000,  0.00,     9190.0,   0.5405E+29
1.000000,  0.00,     9195.0,   0.5421E+29
1.000000,  0.00,     9200.0,   0.5437E+29
1.000000,  0.00,     9205.0,   0.5433E+29
1.000000,  0.00,     9210.0,   0.5400E+29
1.000000,  0.00,     9215.0,   0.5387E+29
1.000000,  0.00,     9220.0,   0.5408E+29
1.000000,  0.00,     9225.0,   0.5413E+29
1.000000,  0.00,     9230.0,   0.5388E+29
1.000000,  0.00,     9235.0,   0.5354E+29
1.000000,  0.00,     9240.0,   0.5313E+29
1.000000,  0.00,     9245.0,   0.5275E+29
1.000000,  0.00,     9250.0,   0.5247E+29
1.000000,  0.00,     9255.0,   0.5235E+29
1.000000,  0.00,     9260.0,   0.5261E+29
1.000000,  0.00,     9265.0,   0.5319E+29
1.000000,  0.00,     9270.0,   0.5375E+29
1.000000,  0.00,     9275.0,   0.5386E+29
1.000000,  0.00,     9280.0,   0.5372E+29
1.000000,  0.00,     9285.0,   0.5364E+29
1.000000,  0.00,     9290.0,   0.5324E+29
1.000000,  0.00,     9295.0,   0.5282E+29
1.000000,  0.00,     9300.0,   0.5233E+29
1.000000,  0.00,     9305.0,   0.5179E+29
1.000000,  0.00,     9310.0,   0.5118E+29
1.000000,  0.00,     9315.0,   0.5048E+29
1.000000,  0.00,     9320.0,   0.5023E+29
1.000000,  0.00,     9325.0,   0.5043E+29
1.000000,  0.00,     9330.0,   0.5110E+29
1.000000,  0.00,     9335.0,   0.5096E+29
1.000000,  0.00,     9340.0,   0.5069E+29
1.000000,  0.00,     9345.0,   0.5028E+29
1.000000,  0.00,     9350.0,   0.5099E+29
1.000000,  0.00,     9355.0,   0.4983E+29
1.000000,  0.00,     9360.0,   0.5002E+29
1.000000,  0.00,     9365.0,   0.5066E+29
1.000000,  0.00,     9370.0,   0.5069E+29
1.000000,  0.00,     9375.0,   0.5178E+29
1.000000,  0.00,     9380.0,   0.5253E+29
1.000000,  0.00,     9385.0,   0.5394E+29
1.000000,  0.00,     9390.0,   0.5539E+29
1.000000,  0.00,     9395.0,   0.5624E+29
1.000000,  0.00,     9400.0,   0.5574E+29
1.000000,  0.00,     9405.0,   0.5476E+29
1.000000,  0.00,     9410.0,   0.5305E+29
1.000000,  0.00,     9415.0,   0.5182E+29
1.000000,  0.00,     9420.0,   0.5082E+29
1.000000,  0.00,     9425.0,   0.4959E+29
1.000000,  0.00,     9430.0,   0.4862E+29
1.000000,  0.00,     9435.0,   0.4895E+29
1.000000,  0.00,     9440.0,   0.4806E+29
1.000000,  0.00,     9445.0,   0.4890E+29
1.000000,  0.00,     9450.0,   0.5016E+29
1.000000,  0.00,     9455.0,   0.5021E+29
1.000000,  0.00,     9460.0,   0.5054E+29
1.000000,  0.00,     9465.0,   0.5159E+29
1.000000,  0.00,     9470.0,   0.5210E+29
1.000000,  0.00,     9475.0,   0.5205E+29
1.000000,  0.00,     9480.0,   0.5146E+29
1.000000,  0.00,     9485.0,   0.5179E+29
1.000000,  0.00,     9490.0,   0.5209E+29
1.000000,  0.00,     9495.0,   0.5100E+29
1.000000,  0.00,     9500.0,   0.5061E+29
1.000000,  0.00,     9505.0,   0.5191E+29
1.000000,  0.00,     9510.0,   0.5309E+29
1.000000,  0.00,     9515.0,   0.5288E+29
1.000000,  0.00,     9520.0,   0.5260E+29
1.000000,  0.00,     9525.0,   0.5314E+29
1.000000,  0.00,     9530.0,   0.5378E+29
1.000000,  0.00,     9535.0,   0.5383E+29
1.000000,  0.00,     9540.0,   0.5333E+29
1.000000,  0.00,     9545.0,   0.5246E+29
1.000000,  0.00,     9550.0,   0.5245E+29
1.000000,  0.00,     9555.0,   0.5173E+29
1.000000,  0.00,     9560.0,   0.5203E+29
1.000000,  0.00,     9565.0,   0.5151E+29
1.000000,  0.00,     9570.0,   0.5149E+29
1.000000,  0.00,     9575.0,   0.5159E+29
1.000000,  0.00,     9580.0,   0.5103E+29
1.000000,  0.00,     9585.0,   0.5066E+29
1.000000,  0.00,     9590.0,   0.5044E+29
1.000000,  0.00,     9595.0,   0.5056E+29
1.000000,  0.00,     9600.0,   0.5102E+29
1.000000,  0.00,     9605.0,   0.5131E+29
1.000000,  0.00,     9610.0,   0.5175E+29
1.000000,  0.00,     9615.0,   0.5212E+29
1.000000,  0.00,     9620.0,   0.5200E+29
1.000000,  0.00,     9625.0,   0.5191E+29
1.000000,  0.00,     9630.0,   0.5185E+29
1.000000,  0.00,     9635.0,   0.5141E+29
1.000000,  0.00,     9640.0,   0.5107E+29
1.000000,  0.00,     9645.0,   0.5089E+29
1.000000,  0.00,     9650.0,   0.5094E+29
1.000000,  0.00,     9655.0,   0.5108E+29
1.000000,  0.00,     9660.0,   0.5104E+29
1.000000,  0.00,     9665.0,   0.5111E+29
1.000000,  0.00,     9670.0,   0.5137E+29
1.000000,  0.00,     9675.0,   0.5138E+29
1.000000,  0.00,     9680.0,   0.5132E+29
1.000000,  0.00,     9685.0,   0.5144E+29
1.000000,  0.00,     9690.0,   0.5145E+29
1.000000,  0.00,     9695.0,   0.5154E+29
1.000000,  0.00,     9700.0,   0.5126E+29
1.000000,  0.00,     9705.0,   0.5130E+29
1.000000,  0.00,     9710.0,   0.5160E+29
1.000000,  0.00,     9715.0,   0.5162E+29
1.000000,  0.00,     9720.0,   0.5145E+29
1.000000,  0.00,     9725.0,   0.5134E+29
1.000000,  0.00,     9730.0,   0.5105E+29
1.000000,  0.00,     9735.0,   0.5068E+29
1.000000,  0.00,     9740.0,   0.5043E+29
1.000000,  0.00,     9745.0,   0.5018E+29
1.000000,  0.00,     9750.0,   0.5014E+29
1.000000,  0.00,     9755.0,   0.5018E+29
1.000000,  0.00,     9760.0,   0.5022E+29
1.000000,  0.00,     9765.0,   0.5016E+29
1.000000,  0.00,     9770.0,   0.5025E+29
1.000000,  0.00,     9775.0,   0.5032E+29
1.000000,  0.00,     9780.0,   0.5033E+29
1.000000,  0.00,     9785.0,   0.5025E+29
1.000000,  0.00,     9790.0,   0.5051E+29
1.000000,  0.00,     9795.0,   0.5089E+29
1.000000,  0.00,     9800.0,   0.5117E+29
1.000000,  0.00,     9805.0,   0.5119E+29
1.000000,  0.00,     9810.0,   0.5131E+29
1.000000,  0.00,     9815.0,   0.5107E+29
1.000000,  0.00,     9820.0,   0.5098E+29
1.000000,  0.00,     9825.0,   0.5093E+29
1.000000,  0.00,     9830.0,   0.5093E+29
1.000000,  0.00,     9835.0,   0.5100E+29
1.000000,  0.00,     9840.0,   0.5114E+29
1.000000,  0.00,     9845.0,   0.5105E+29
1.000000,  0.00,     9850.0,   0.5110E+29
1.000000,  0.00,     9855.0,   0.5086E+29
1.000000,  0.00,     9860.0,   0.5079E+29
1.000000,  0.00,     9865.0,   0.5078E+29
1.000000,  0.00,     9870.0,   0.5076E+29
1.000000,  0.00,     9875.0,   0.5077E+29
1.000000,  0.00,     9880.0,   0.5084E+29
1.000000,  0.00,     9885.0,   0.5084E+29
1.000000,  0.00,     9890.0,   0.5085E+29
1.000000,  0.00,     9895.0,   0.5059E+29
1.000000,  0.00,     9900.0,   0.5068E+29
1.000000,  0.00,     9905.0,   0.5080E+29
