#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
0.400000,  0.00,    12700.0,   0.4655E+30
0.400000,  0.00,    12705.0,   0.4648E+30
0.400000,  0.00,    12710.0,   0.4645E+30
0.400000,  0.00,    12715.0,   0.4664E+30
0.400000,  0.00,    12720.0,   0.4672E+30
0.400000,  0.00,    12725.0,   0.4633E+30
0.400000,  0.00,    12730.0,   0.4579E+30
0.400000,  0.00,    12735.0,   0.4560E+30
0.400000,  0.00,    12740.0,   0.4562E+30
0.400000,  0.00,    12745.0,   0.4568E+30
0.400000,  0.00,    12750.0,   0.4602E+30
0.400000,  0.00,    12755.0,   0.4649E+30
0.400000,  0.00,    12760.0,   0.4661E+30
0.400000,  0.00,    12765.0,   0.4637E+30
0.400000,  0.00,    12770.0,   0.4603E+30
0.400000,  0.00,    12775.0,   0.4578E+30
0.400000,  0.00,    12780.0,   0.4589E+30
0.400000,  0.00,    12785.0,   0.4620E+30
0.400000,  0.00,    12790.0,   0.4633E+30
0.400000,  0.00,    12795.0,   0.4626E+30
0.400000,  0.00,    12800.0,   0.4627E+30
0.400000,  0.00,    12805.0,   0.4635E+30
0.400000,  0.00,    12810.0,   0.4653E+30
0.400000,  0.00,    12815.0,   0.4644E+30
0.400000,  0.00,    12820.0,   0.4583E+30
0.400000,  0.00,    12825.0,   0.4584E+30
0.400000,  0.00,    12830.0,   0.4642E+30
0.400000,  0.00,    12835.0,   0.4614E+30
0.400000,  0.00,    12840.0,   0.4553E+30
0.400000,  0.00,    12845.0,   0.4546E+30
0.400000,  0.00,    12850.0,   0.4580E+30
0.400000,  0.00,    12855.0,   0.4605E+30
0.400000,  0.00,    12860.0,   0.4598E+30
0.400000,  0.00,    12865.0,   0.4577E+30
0.400000,  0.00,    12870.0,   0.4575E+30
0.400000,  0.00,    12875.0,   0.4574E+30
0.400000,  0.00,    12880.0,   0.4565E+30
0.400000,  0.00,    12885.0,   0.4554E+30
0.400000,  0.00,    12890.0,   0.4540E+30
0.400000,  0.00,    12895.0,   0.4510E+30
0.400000,  0.00,    12900.0,   0.4496E+30
0.400000,  0.00,    12905.0,   0.4509E+30
0.400000,  0.00,    12910.0,   0.4530E+30
0.400000,  0.00,    12915.0,   0.4561E+30
0.400000,  0.00,    12920.0,   0.4594E+30
0.400000,  0.00,    12925.0,   0.4564E+30
0.400000,  0.00,    12930.0,   0.4515E+30
0.400000,  0.00,    12935.0,   0.4525E+30
0.400000,  0.00,    12940.0,   0.4559E+30
0.400000,  0.00,    12945.0,   0.4577E+30
0.400000,  0.00,    12950.0,   0.4605E+30
0.400000,  0.00,    12955.0,   0.4628E+30
0.400000,  0.00,    12960.0,   0.4596E+30
0.400000,  0.00,    12965.0,   0.4571E+30
0.400000,  0.00,    12970.0,   0.4599E+30
0.400000,  0.00,    12975.0,   0.4610E+30
0.400000,  0.00,    12980.0,   0.4598E+30
0.400000,  0.00,    12985.0,   0.4587E+30
0.400000,  0.00,    12990.0,   0.4609E+30
0.400000,  0.00,    12995.0,   0.4623E+30
0.400000,  0.00,    13000.0,   0.4591E+30
0.400000,  0.00,    13005.0,   0.4551E+30
0.400000,  0.00,    13010.0,   0.4551E+30
0.400000,  0.00,    13015.0,   0.4555E+30
0.400000,  0.00,    13020.0,   0.4558E+30
0.400000,  0.00,    13025.0,   0.4581E+30
0.400000,  0.00,    13030.0,   0.4565E+30
0.400000,  0.00,    13035.0,   0.4526E+30
0.400000,  0.00,    13040.0,   0.4516E+30
0.400000,  0.00,    13045.0,   0.4532E+30
0.400000,  0.00,    13050.0,   0.4570E+30
0.400000,  0.00,    13055.0,   0.4607E+30
0.400000,  0.00,    13060.0,   0.4608E+30
0.400000,  0.00,    13065.0,   0.4603E+30
0.400000,  0.00,    13070.0,   0.4575E+30
0.400000,  0.00,    13075.0,   0.4530E+30
0.400000,  0.00,    13080.0,   0.4498E+30
0.400000,  0.00,    13085.0,   0.4495E+30
0.400000,  0.00,    13090.0,   0.4517E+30
0.400000,  0.00,    13095.0,   0.4528E+30
0.400000,  0.00,    13100.0,   0.4526E+30
0.400000,  0.00,    13105.0,   0.4542E+30
0.400000,  0.00,    13110.0,   0.4549E+30
0.400000,  0.00,    13115.0,   0.4540E+30
0.400000,  0.00,    13120.0,   0.4522E+30
0.400000,  0.00,    13125.0,   0.4494E+30
0.400000,  0.00,    13130.0,   0.4477E+30
0.400000,  0.00,    13135.0,   0.4480E+30
0.400000,  0.00,    13140.0,   0.4487E+30
0.400000,  0.00,    13145.0,   0.4483E+30
0.400000,  0.00,    13150.0,   0.4481E+30
0.400000,  0.00,    13155.0,   0.4486E+30
0.400000,  0.00,    13160.0,   0.4471E+30
0.400000,  0.00,    13165.0,   0.4475E+30
0.400000,  0.00,    13170.0,   0.4488E+30
0.400000,  0.00,    13175.0,   0.4479E+30
0.400000,  0.00,    13180.0,   0.4493E+30
0.400000,  0.00,    13185.0,   0.4523E+30
0.400000,  0.00,    13190.0,   0.4520E+30
0.400000,  0.00,    13195.0,   0.4493E+30
0.400000,  0.00,    13200.0,   0.4483E+30
0.400000,  0.00,    13205.0,   0.4480E+30
0.400000,  0.00,    13210.0,   0.4480E+30
0.400000,  0.00,    13215.0,   0.4463E+30
0.400000,  0.00,    13220.0,   0.4451E+30
0.400000,  0.00,    13225.0,   0.4474E+30
0.400000,  0.00,    13230.0,   0.4507E+30
0.400000,  0.00,    13235.0,   0.4531E+30
0.400000,  0.00,    13240.0,   0.4522E+30
0.400000,  0.00,    13245.0,   0.4487E+30
0.400000,  0.00,    13250.0,   0.4461E+30
0.400000,  0.00,    13255.0,   0.4457E+30
0.400000,  0.00,    13260.0,   0.4446E+30
0.400000,  0.00,    13265.0,   0.4450E+30
0.400000,  0.00,    13270.0,   0.4442E+30
0.400000,  0.00,    13275.0,   0.4413E+30
0.400000,  0.00,    13280.0,   0.4407E+30
0.400000,  0.00,    13285.0,   0.4410E+30
0.400000,  0.00,    13290.0,   0.4364E+30
0.400000,  0.00,    13295.0,   0.4304E+30
0.400000,  0.00,    13300.0,   0.4295E+30
0.400000,  0.00,    13305.0,   0.4320E+30
0.400000,  0.00,    13310.0,   0.4380E+30
0.400000,  0.00,    13315.0,   0.4385E+30
0.400000,  0.00,    13320.0,   0.4330E+30
0.400000,  0.00,    13325.0,   0.4238E+30
0.400000,  0.00,    13330.0,   0.4186E+30
0.400000,  0.00,    13335.0,   0.4239E+30
0.400000,  0.00,    13340.0,   0.4289E+30
0.400000,  0.00,    13345.0,   0.4251E+30
0.400000,  0.00,    13350.0,   0.4165E+30
0.400000,  0.00,    13355.0,   0.4114E+30
0.400000,  0.00,    13360.0,   0.4050E+30
0.400000,  0.00,    13365.0,   0.4018E+30
0.400000,  0.00,    13370.0,   0.4062E+30
0.400000,  0.00,    13375.0,   0.4088E+30
0.400000,  0.00,    13380.0,   0.4048E+30
0.400000,  0.00,    13385.0,   0.4035E+30
0.400000,  0.00,    13390.0,   0.4072E+30
0.400000,  0.00,    13395.0,   0.4086E+30
0.400000,  0.00,    13400.0,   0.4091E+30
0.400000,  0.00,    13405.0,   0.4080E+30
0.400000,  0.00,    13410.0,   0.4077E+30
0.400000,  0.00,    13415.0,   0.4068E+30
0.400000,  0.00,    13420.0,   0.4042E+30
0.400000,  0.00,    13425.0,   0.3996E+30
0.400000,  0.00,    13430.0,   0.3952E+30
0.400000,  0.00,    13435.0,   0.3955E+30
0.400000,  0.00,    13440.0,   0.3997E+30
0.400000,  0.00,    13445.0,   0.3988E+30
0.400000,  0.00,    13450.0,   0.3960E+30
0.400000,  0.00,    13455.0,   0.3986E+30
0.400000,  0.00,    13460.0,   0.4013E+30
0.400000,  0.00,    13465.0,   0.3987E+30
0.400000,  0.00,    13470.0,   0.3929E+30
0.400000,  0.00,    13475.0,   0.3946E+30
0.400000,  0.00,    13480.0,   0.4053E+30
0.400000,  0.00,    13485.0,   0.4058E+30
0.400000,  0.00,    13490.0,   0.3986E+30
0.400000,  0.00,    13495.0,   0.3897E+30
0.400000,  0.00,    13500.0,   0.3936E+30
0.400000,  0.00,    13505.0,   0.3907E+30
0.400000,  0.00,    13510.0,   0.3953E+30
0.400000,  0.00,    13515.0,   0.3997E+30
0.400000,  0.00,    13520.0,   0.3975E+30
0.400000,  0.00,    13525.0,   0.3955E+30
0.400000,  0.00,    13530.0,   0.3954E+30
0.400000,  0.00,    13535.0,   0.3953E+30
0.400000,  0.00,    13540.0,   0.3953E+30
0.400000,  0.00,    13545.0,   0.3952E+30
0.400000,  0.00,    13550.0,   0.3951E+30
0.400000,  0.00,    13555.0,   0.3950E+30
0.400000,  0.00,    13560.0,   0.3949E+30
0.400000,  0.00,    13565.0,   0.3948E+30
0.400000,  0.00,    13570.0,   0.3947E+30
0.400000,  0.00,    13575.0,   0.3947E+30
0.400000,  0.00,    13580.0,   0.3946E+30
0.400000,  0.00,    13585.0,   0.3945E+30
0.400000,  0.00,    13590.0,   0.3944E+30
0.400000,  0.00,    13595.0,   0.3943E+30
0.400000,  0.00,    13600.0,   0.3941E+30
0.400000,  0.00,    13605.0,   0.3940E+30
0.400000,  0.00,    13610.0,   0.3938E+30
0.400000,  0.00,    13615.0,   0.3937E+30
0.400000,  0.00,    13620.0,   0.3936E+30
0.400000,  0.00,    13625.0,   0.3934E+30
0.400000,  0.00,    13630.0,   0.3933E+30
0.400000,  0.00,    13635.0,   0.3933E+30
0.400000,  0.00,    13640.0,   0.3932E+30
0.400000,  0.00,    13645.0,   0.3932E+30
0.400000,  0.00,    13650.0,   0.3931E+30
0.400000,  0.00,    13655.0,   0.3931E+30
0.400000,  0.00,    13660.0,   0.3931E+30
0.400000,  0.00,    13665.0,   0.3930E+30
0.400000,  0.00,    13670.0,   0.3929E+30
0.400000,  0.00,    13675.0,   0.3928E+30
0.400000,  0.00,    13680.0,   0.3927E+30
0.400000,  0.00,    13685.0,   0.3926E+30
0.400000,  0.00,    13690.0,   0.3925E+30
0.400000,  0.00,    13695.0,   0.3924E+30
0.400000,  0.00,    13700.0,   0.3923E+30
0.400000,  0.00,    13705.0,   0.3922E+30
0.400000,  0.00,    13710.0,   0.3922E+30
0.400000,  0.00,    13715.0,   0.3921E+30
0.400000,  0.00,    13720.0,   0.3920E+30
0.400000,  0.00,    13725.0,   0.3919E+30
0.400000,  0.00,    13730.0,   0.3918E+30
0.400000,  0.00,    13735.0,   0.3917E+30
0.400000,  0.00,    13740.0,   0.3916E+30
0.400000,  0.00,    13745.0,   0.3915E+30
0.400000,  0.00,    13750.0,   0.3914E+30
0.400000,  0.00,    13755.0,   0.3913E+30
0.400000,  0.00,    13760.0,   0.3912E+30
0.400000,  0.00,    13765.0,   0.3911E+30
0.400000,  0.00,    13770.0,   0.3910E+30
0.400000,  0.00,    13775.0,   0.3909E+30
0.400000,  0.00,    13780.0,   0.3908E+30
0.400000,  0.00,    13785.0,   0.3908E+30
0.400000,  0.00,    13790.0,   0.3907E+30
0.400000,  0.00,    13795.0,   0.3907E+30
0.400000,  0.00,    13800.0,   0.3906E+30
0.400000,  0.00,    13805.0,   0.3906E+30
0.400000,  0.00,    13810.0,   0.3905E+30
0.400000,  0.00,    13815.0,   0.3904E+30
0.400000,  0.00,    13820.0,   0.3903E+30
0.400000,  0.00,    13825.0,   0.3902E+30
0.400000,  0.00,    13830.0,   0.3901E+30
0.400000,  0.00,    13835.0,   0.3900E+30
0.400000,  0.00,    13840.0,   0.3899E+30
0.400000,  0.00,    13845.0,   0.3898E+30
0.400000,  0.00,    13850.0,   0.3898E+30
0.400000,  0.00,    13855.0,   0.3897E+30
0.400000,  0.00,    13860.0,   0.3896E+30
0.400000,  0.00,    13865.0,   0.3896E+30
0.400000,  0.00,    13870.0,   0.3895E+30
0.400000,  0.00,    13875.0,   0.3894E+30
0.400000,  0.00,    13880.0,   0.3893E+30
0.400000,  0.00,    13885.0,   0.3892E+30
0.400000,  0.00,    13890.0,   0.3891E+30
0.400000,  0.00,    13895.0,   0.3889E+30
0.400000,  0.00,    13900.0,   0.3889E+30
0.400000,  0.00,    13905.0,   0.3888E+30
0.400000,  0.00,    13910.0,   0.3887E+30
0.400000,  0.00,    13915.0,   0.3886E+30
0.400000,  0.00,    13920.0,   0.3886E+30
0.400000,  0.00,    13925.0,   0.3885E+30
0.400000,  0.00,    13930.0,   0.3885E+30
0.400000,  0.00,    13935.0,   0.3884E+30
0.400000,  0.00,    13940.0,   0.3877E+30
0.400000,  0.00,    13945.0,   0.3856E+30
0.400000,  0.00,    13950.0,   0.3835E+30
0.400000,  0.00,    13955.0,   0.3815E+30
0.400000,  0.00,    13960.0,   0.3794E+30
0.400000,  0.00,    13965.0,   0.3773E+30
0.400000,  0.00,    13970.0,   0.3751E+30
0.400000,  0.00,    13975.0,   0.3730E+30
0.400000,  0.00,    13980.0,   0.3709E+30
0.400000,  0.00,    13985.0,   0.3689E+30
0.400000,  0.00,    13990.0,   0.3668E+30
0.400000,  0.00,    13995.0,   0.3647E+30
0.400000,  0.00,    14000.0,   0.3626E+30
0.400000,  0.00,    14005.0,   0.3605E+30
0.400000,  0.00,    14010.0,   0.3585E+30
0.400000,  0.00,    14015.0,   0.3564E+30
0.400000,  0.00,    14020.0,   0.3544E+30
0.400000,  0.00,    14025.0,   0.3523E+30
0.400000,  0.00,    14030.0,   0.3502E+30
0.400000,  0.00,    14035.0,   0.3482E+30
0.400000,  0.00,    14040.0,   0.3461E+30
0.400000,  0.00,    14045.0,   0.3440E+30
0.400000,  0.00,    14050.0,   0.3419E+30
0.400000,  0.00,    14055.0,   0.3398E+30
0.400000,  0.00,    14060.0,   0.3376E+30
0.400000,  0.00,    14065.0,   0.3355E+30
0.400000,  0.00,    14070.0,   0.3334E+30
0.400000,  0.00,    14075.0,   0.3312E+30
0.400000,  0.00,    14080.0,   0.3316E+30
0.400000,  0.00,    14085.0,   0.3411E+30
0.400000,  0.00,    14090.0,   0.3476E+30
0.400000,  0.00,    14095.0,   0.3499E+30
0.400000,  0.00,    14100.0,   0.3402E+30
0.400000,  0.00,    14105.0,   0.3312E+30
0.400000,  0.00,    14110.0,   0.3328E+30
0.400000,  0.00,    14115.0,   0.3327E+30
0.400000,  0.00,    14120.0,   0.3258E+30
0.400000,  0.00,    14125.0,   0.3191E+30
0.400000,  0.00,    14130.0,   0.3160E+30
0.400000,  0.00,    14135.0,   0.3153E+30
0.400000,  0.00,    14140.0,   0.3200E+30
0.400000,  0.00,    14145.0,   0.3312E+30
0.400000,  0.00,    14150.0,   0.3373E+30
0.400000,  0.00,    14155.0,   0.3383E+30
0.400000,  0.00,    14160.0,   0.3365E+30
0.400000,  0.00,    14165.0,   0.3319E+30
0.400000,  0.00,    14170.0,   0.3253E+30
0.400000,  0.00,    14175.0,   0.3179E+30
0.400000,  0.00,    14180.0,   0.3116E+30
0.400000,  0.00,    14185.0,   0.3119E+30
0.400000,  0.00,    14190.0,   0.3212E+30
0.400000,  0.00,    14195.0,   0.3279E+30
0.400000,  0.00,    14200.0,   0.3266E+30
0.400000,  0.00,    14205.0,   0.3282E+30
0.400000,  0.00,    14210.0,   0.3293E+30
0.400000,  0.00,    14215.0,   0.3250E+30
0.400000,  0.00,    14220.0,   0.3184E+30
0.400000,  0.00,    14225.0,   0.3179E+30
0.400000,  0.00,    14230.0,   0.3251E+30
0.400000,  0.00,    14235.0,   0.3301E+30
0.400000,  0.00,    14240.0,   0.3268E+30
0.400000,  0.00,    14245.0,   0.3230E+30
0.400000,  0.00,    14250.0,   0.3224E+30
0.400000,  0.00,    14255.0,   0.3235E+30
0.400000,  0.00,    14260.0,   0.3245E+30
0.400000,  0.00,    14265.0,   0.3251E+30
0.400000,  0.00,    14270.0,   0.3268E+30
0.400000,  0.00,    14275.0,   0.3323E+30
0.400000,  0.00,    14280.0,   0.3386E+30
0.400000,  0.00,    14285.0,   0.3375E+30
0.400000,  0.00,    14290.0,   0.3325E+30
0.400000,  0.00,    14295.0,   0.3284E+30
0.400000,  0.00,    14300.0,   0.3258E+30
0.400000,  0.00,    14305.0,   0.3264E+30
0.400000,  0.00,    14310.0,   0.3269E+30
0.400000,  0.00,    14315.0,   0.3283E+30
0.400000,  0.00,    14320.0,   0.3319E+30
0.400000,  0.00,    14325.0,   0.3335E+30
0.400000,  0.00,    14330.0,   0.3292E+30
0.400000,  0.00,    14335.0,   0.3295E+30
0.400000,  0.00,    14340.0,   0.3382E+30
0.400000,  0.00,    14345.0,   0.3376E+30
0.400000,  0.00,    14350.0,   0.3292E+30
0.400000,  0.00,    14355.0,   0.3272E+30
0.400000,  0.00,    14360.0,   0.3332E+30
0.400000,  0.00,    14365.0,   0.3394E+30
0.400000,  0.00,    14370.0,   0.3424E+30
0.400000,  0.00,    14375.0,   0.3436E+30
0.400000,  0.00,    14380.0,   0.3429E+30
0.400000,  0.00,    14385.0,   0.3392E+30
0.400000,  0.00,    14390.0,   0.3335E+30
0.400000,  0.00,    14395.0,   0.3273E+30
0.400000,  0.00,    14400.0,   0.3255E+30
0.400000,  0.00,    14405.0,   0.3281E+30
0.400000,  0.00,    14410.0,   0.3275E+30
0.400000,  0.00,    14415.0,   0.3232E+30
0.400000,  0.00,    14420.0,   0.3187E+30
0.400000,  0.00,    14425.0,   0.3278E+30
0.400000,  0.00,    14430.0,   0.3269E+30
0.400000,  0.00,    14435.0,   0.3228E+30
0.400000,  0.00,    14440.0,   0.3214E+30
0.400000,  0.00,    14445.0,   0.3196E+30
0.400000,  0.00,    14450.0,   0.3260E+30
0.400000,  0.00,    14455.0,   0.3339E+30
0.400000,  0.00,    14460.0,   0.3329E+30
0.400000,  0.00,    14465.0,   0.3340E+30
0.400000,  0.00,    14470.0,   0.3446E+30
0.400000,  0.00,    14475.0,   0.3405E+30
0.400000,  0.00,    14480.0,   0.3320E+30
0.400000,  0.00,    14485.0,   0.3263E+30
0.400000,  0.00,    14490.0,   0.3194E+30
0.400000,  0.00,    14495.0,   0.3148E+30
0.400000,  0.00,    14500.0,   0.3272E+30
0.400000,  0.00,    14505.0,   0.3386E+30
0.400000,  0.00,    14510.0,   0.3346E+30
0.400000,  0.00,    14515.0,   0.3247E+30
0.400000,  0.00,    14520.0,   0.3247E+30
0.400000,  0.00,    14525.0,   0.3240E+30
0.400000,  0.00,    14530.0,   0.3193E+30
0.400000,  0.00,    14535.0,   0.3139E+30
0.400000,  0.00,    14540.0,   0.3109E+30
0.400000,  0.00,    14545.0,   0.3115E+30
0.400000,  0.00,    14550.0,   0.3161E+30
0.400000,  0.00,    14555.0,   0.3181E+30
0.400000,  0.00,    14560.0,   0.3135E+30
0.400000,  0.00,    14565.0,   0.3094E+30
0.400000,  0.00,    14570.0,   0.3101E+30
0.400000,  0.00,    14575.0,   0.3135E+30
0.400000,  0.00,    14580.0,   0.3173E+30
0.400000,  0.00,    14585.0,   0.3190E+30
0.400000,  0.00,    14590.0,   0.3174E+30
0.400000,  0.00,    14595.0,   0.3154E+30
0.400000,  0.00,    14600.0,   0.3157E+30
0.400000,  0.00,    14605.0,   0.3161E+30
0.400000,  0.00,    14610.0,   0.3117E+30
0.400000,  0.00,    14615.0,   0.3039E+30
0.400000,  0.00,    14620.0,   0.2978E+30
0.400000,  0.00,    14625.0,   0.3030E+30
0.400000,  0.00,    14630.0,   0.3147E+30
0.400000,  0.00,    14635.0,   0.3180E+30
0.400000,  0.00,    14640.0,   0.3128E+30
0.400000,  0.00,    14645.0,   0.3085E+30
0.400000,  0.00,    14650.0,   0.3068E+30
0.400000,  0.00,    14655.0,   0.3056E+30
0.400000,  0.00,    14660.0,   0.3089E+30
0.400000,  0.00,    14665.0,   0.3173E+30
0.400000,  0.00,    14670.0,   0.3174E+30
0.400000,  0.00,    14675.0,   0.3108E+30
0.400000,  0.00,    14680.0,   0.3022E+30
0.400000,  0.00,    14685.0,   0.2968E+30
0.400000,  0.00,    14690.0,   0.2968E+30
0.400000,  0.00,    14695.0,   0.2980E+30
0.400000,  0.00,    14700.0,   0.3001E+30
0.400000,  0.00,    14705.0,   0.3065E+30
0.400000,  0.00,    14710.0,   0.3108E+30
0.400000,  0.00,    14715.0,   0.3131E+30
0.400000,  0.00,    14720.0,   0.3236E+30
0.400000,  0.00,    14725.0,   0.3310E+30
0.400000,  0.00,    14730.0,   0.3326E+30
0.400000,  0.00,    14735.0,   0.3318E+30
0.400000,  0.00,    14740.0,   0.3260E+30
0.400000,  0.00,    14745.0,   0.3160E+30
0.400000,  0.00,    14750.0,   0.3104E+30
0.400000,  0.00,    14755.0,   0.3148E+30
0.400000,  0.00,    14760.0,   0.3190E+30
0.400000,  0.00,    14765.0,   0.3162E+30
0.400000,  0.00,    14770.0,   0.3153E+30
0.400000,  0.00,    14775.0,   0.3204E+30
0.400000,  0.00,    14780.0,   0.3226E+30
0.400000,  0.00,    14785.0,   0.3226E+30
0.400000,  0.00,    14790.0,   0.3255E+30
0.400000,  0.00,    14795.0,   0.3315E+30
0.400000,  0.00,    14800.0,   0.3339E+30
0.400000,  0.00,    14805.0,   0.3268E+30
0.400000,  0.00,    14810.0,   0.3180E+30
0.400000,  0.00,    14815.0,   0.3220E+30
0.400000,  0.00,    14820.0,   0.3266E+30
0.400000,  0.00,    14825.0,   0.3264E+30
0.400000,  0.00,    14830.0,   0.3235E+30
0.400000,  0.00,    14835.0,   0.3254E+30
0.400000,  0.00,    14840.0,   0.3340E+30
0.400000,  0.00,    14845.0,   0.3428E+30
0.400000,  0.00,    14850.0,   0.3434E+30
0.400000,  0.00,    14855.0,   0.3369E+30
0.400000,  0.00,    14860.0,   0.3308E+30
0.400000,  0.00,    14865.0,   0.3299E+30
0.400000,  0.00,    14870.0,   0.3277E+30
0.400000,  0.00,    14875.0,   0.3243E+30
0.400000,  0.00,    14880.0,   0.3212E+30
0.400000,  0.00,    14885.0,   0.3206E+30
0.400000,  0.00,    14890.0,   0.3231E+30
0.400000,  0.00,    14895.0,   0.3248E+30
0.400000,  0.00,    14900.0,   0.3207E+30
0.400000,  0.00,    14905.0,   0.3177E+30
0.400000,  0.00,    14910.0,   0.3233E+30
0.400000,  0.00,    14915.0,   0.3301E+30
0.400000,  0.00,    14920.0,   0.3342E+30
0.400000,  0.00,    14925.0,   0.3366E+30
0.400000,  0.00,    14930.0,   0.3364E+30
0.400000,  0.00,    14935.0,   0.3342E+30
0.400000,  0.00,    14940.0,   0.3325E+30
0.400000,  0.00,    14945.0,   0.3317E+30
0.400000,  0.00,    14950.0,   0.3315E+30
0.400000,  0.00,    14955.0,   0.3339E+30
0.400000,  0.00,    14960.0,   0.3366E+30
0.400000,  0.00,    14965.0,   0.3344E+30
0.400000,  0.00,    14970.0,   0.3303E+30
0.400000,  0.00,    14975.0,   0.3307E+30
0.400000,  0.00,    14980.0,   0.3368E+30
0.400000,  0.00,    14985.0,   0.3437E+30
0.400000,  0.00,    14990.0,   0.3467E+30
0.400000,  0.00,    14995.0,   0.3433E+30
0.400000,  0.00,    15000.0,   0.3360E+30
0.400000,  0.00,    15005.0,   0.3305E+30
0.400000,  0.00,    15010.0,   0.3251E+30
0.400000,  0.00,    15015.0,   0.3172E+30
0.400000,  0.00,    15020.0,   0.3088E+30
0.400000,  0.00,    15025.0,   0.3045E+30
0.400000,  0.00,    15030.0,   0.3046E+30
0.400000,  0.00,    15035.0,   0.3078E+30
0.400000,  0.00,    15040.0,   0.3124E+30
0.400000,  0.00,    15045.0,   0.3162E+30
0.400000,  0.00,    15050.0,   0.3188E+30
0.400000,  0.00,    15055.0,   0.3220E+30
0.400000,  0.00,    15060.0,   0.3253E+30
0.400000,  0.00,    15065.0,   0.3265E+30
0.400000,  0.00,    15070.0,   0.3263E+30
0.400000,  0.00,    15075.0,   0.3264E+30
0.400000,  0.00,    15080.0,   0.3295E+30
0.400000,  0.00,    15085.0,   0.3329E+30
0.400000,  0.00,    15090.0,   0.3300E+30
0.400000,  0.00,    15095.0,   0.3255E+30
0.400000,  0.00,    15100.0,   0.3267E+30
0.400000,  0.00,    15105.0,   0.3314E+30
0.400000,  0.00,    15110.0,   0.3333E+30
0.400000,  0.00,    15115.0,   0.3325E+30
0.400000,  0.00,    15120.0,   0.3318E+30
0.400000,  0.00,    15125.0,   0.3300E+30
0.400000,  0.00,    15130.0,   0.3263E+30
0.400000,  0.00,    15135.0,   0.3252E+30
0.400000,  0.00,    15140.0,   0.3278E+30
0.400000,  0.00,    15145.0,   0.3319E+30
0.400000,  0.00,    15150.0,   0.3354E+30
0.400000,  0.00,    15155.0,   0.3352E+30
0.400000,  0.00,    15160.0,   0.3319E+30
0.400000,  0.00,    15165.0,   0.3292E+30
0.400000,  0.00,    15170.0,   0.3278E+30
0.400000,  0.00,    15175.0,   0.3267E+30
0.400000,  0.00,    15180.0,   0.3263E+30
0.400000,  0.00,    15185.0,   0.3282E+30
0.400000,  0.00,    15190.0,   0.3316E+30
0.400000,  0.00,    15195.0,   0.3347E+30
0.400000,  0.00,    15200.0,   0.3382E+30
0.400000,  0.00,    15205.0,   0.3407E+30
0.400000,  0.00,    15210.0,   0.3399E+30
0.400000,  0.00,    15215.0,   0.3369E+30
0.400000,  0.00,    15220.0,   0.3352E+30
0.400000,  0.00,    15225.0,   0.3389E+30
0.400000,  0.00,    15230.0,   0.3456E+30
0.400000,  0.00,    15235.0,   0.3464E+30
0.400000,  0.00,    15240.0,   0.3407E+30
0.400000,  0.00,    15245.0,   0.3366E+30
0.400000,  0.00,    15250.0,   0.3359E+30
0.400000,  0.00,    15255.0,   0.3352E+30
0.400000,  0.00,    15260.0,   0.3349E+30
0.400000,  0.00,    15265.0,   0.3363E+30
0.400000,  0.00,    15270.0,   0.3372E+30
0.400000,  0.00,    15275.0,   0.3344E+30
0.400000,  0.00,    15280.0,   0.3306E+30
0.400000,  0.00,    15285.0,   0.3309E+30
0.400000,  0.00,    15290.0,   0.3351E+30
0.400000,  0.00,    15295.0,   0.3406E+30
0.400000,  0.00,    15300.0,   0.3449E+30
0.400000,  0.00,    15305.0,   0.3471E+30
0.400000,  0.00,    15310.0,   0.3480E+30
0.400000,  0.00,    15315.0,   0.3484E+30
0.400000,  0.00,    15320.0,   0.3468E+30
0.400000,  0.00,    15325.0,   0.3425E+30
0.400000,  0.00,    15330.0,   0.3383E+30
0.400000,  0.00,    15335.0,   0.3373E+30
0.400000,  0.00,    15340.0,   0.3395E+30
0.400000,  0.00,    15345.0,   0.3426E+30
0.400000,  0.00,    15350.0,   0.3437E+30
0.400000,  0.00,    15355.0,   0.3441E+30
0.400000,  0.00,    15360.0,   0.3465E+30
0.400000,  0.00,    15365.0,   0.3499E+30
0.400000,  0.00,    15370.0,   0.3491E+30
0.400000,  0.00,    15375.0,   0.3429E+30
0.400000,  0.00,    15380.0,   0.3364E+30
0.400000,  0.00,    15385.0,   0.3336E+30
0.400000,  0.00,    15390.0,   0.3340E+30
0.400000,  0.00,    15395.0,   0.3349E+30
0.400000,  0.00,    15400.0,   0.3353E+30
0.400000,  0.00,    15405.0,   0.3356E+30
0.400000,  0.00,    15410.0,   0.3357E+30
0.400000,  0.00,    15415.0,   0.3338E+30
0.400000,  0.00,    15420.0,   0.3299E+30
0.400000,  0.00,    15425.0,   0.3278E+30
0.400000,  0.00,    15430.0,   0.3286E+30
0.400000,  0.00,    15435.0,   0.3330E+30
0.400000,  0.00,    15440.0,   0.3407E+30
0.400000,  0.00,    15445.0,   0.3470E+30
0.400000,  0.00,    15450.0,   0.3481E+30
0.400000,  0.00,    15455.0,   0.3455E+30
0.400000,  0.00,    15460.0,   0.3445E+30
0.400000,  0.00,    15465.0,   0.3466E+30
